"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 04 09:14:17 GMT 2023","Mon Dec 04 09:14:35 GMT 2023","18510","Tracker tests","tracker/filter.spec.ts","Tracker filters tests","","","Created date",""
"passed","Mon Dec 04 09:14:13 GMT 2023","Mon Dec 04 09:14:35 GMT 2023","22832","Tracker tests","tracker/issues.spec.ts","Tracker issue tests","","","Edit an issue",""
"passed","Mon Dec 04 09:15:27 GMT 2023","Mon Dec 04 09:15:31 GMT 2023","4168","Tracker tests","tracker/layout.spec.ts","tracker layout tests","","","issues-priority-grouping-layout",""
"passed","Mon Dec 04 09:13:52 GMT 2023","Mon Dec 04 09:13:59 GMT 2023","7129","Recruit test","tags.spec.ts","recruit tests","","","create-tag-candidate",""
"passed","Mon Dec 04 09:13:16 GMT 2023","Mon Dec 04 09:13:23 GMT 2023","6436","Application tests","recruiting/applications.spec.ts","Application tests","","","Delete an Application",""
"passed","Mon Dec 04 09:12:14 GMT 2023","Mon Dec 04 09:12:17 GMT 2023","3636","Actions tests","actions.spec.ts","actions tests","","","action-switch-applications",""
"passed","Mon Dec 04 09:16:24 GMT 2023","Mon Dec 04 09:16:32 GMT 2023","7650","Tracker tests","tracker/tracker.spec.ts","Tracker tests","","","report-multiple-time-from-issue-card",""
"passed","Mon Dec 04 09:15:52 GMT 2023","Mon Dec 04 09:16:08 GMT 2023","15536","Tracker tests","tracker/tracker.spec.ts","Tracker tests","","","my-issues",""
"passed","Mon Dec 04 09:14:45 GMT 2023","Mon Dec 04 09:14:51 GMT 2023","6660","Tracker tests","tracker/template.spec.ts","Tracker template tests","","","Create a Template",""
"passed","Mon Dec 04 09:15:59 GMT 2023","Mon Dec 04 09:16:04 GMT 2023","4700","Tracker tests","tracker/layout.spec.ts","tracker layout tests","","","issues-priority-ordering-layout",""
"passed","Mon Dec 04 09:13:59 GMT 2023","Mon Dec 04 09:14:17 GMT 2023","17865","Tracker tests","tracker/filter.spec.ts","Tracker filters tests","","","Modified date",""
"passed","Mon Dec 04 09:12:48 GMT 2023","Mon Dec 04 09:12:50 GMT 2023","1903","Login test","login.spec.ts","login test","","","check login",""
"passed","Mon Dec 04 09:15:31 GMT 2023","Mon Dec 04 09:15:36 GMT 2023","5180","Tracker tests","tracker/layout.spec.ts","tracker layout tests","","","issues-component-grouping-layout",""
