"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 19 06:26:10 GMT 2024","Fri Apr 19 06:26:17 GMT 2024","6656","Platform","","Application tests","","","create application",""
"skipped","Fri Apr 19 06:29:01 GMT 2024","Fri Apr 19 06:29:01 GMT 2024","0","Platform","","Tracker filters tests","","","Due date filter",""
"passed","Fri Apr 19 06:25:19 GMT 2024","Fri Apr 19 06:25:23 GMT 2024","3667","Platform","","recruit tests","","","org-add-member",""
"passed","Fri Apr 19 06:23:53 GMT 2024","Fri Apr 19 06:23:59 GMT 2024","5660","Platform","","actions tests","","","action-new-candidate",""
"passed","Fri Apr 19 06:27:57 GMT 2024","Fri Apr 19 06:28:09 GMT 2024","11617","Platform","","Tracker issue tests","","","Create an issue with all parameters and attachments",""
"passed","Fri Apr 19 06:27:31 GMT 2024","Fri Apr 19 06:27:37 GMT 2024","6175","Platform","","Tracker component tests","","","create-component-issue",""
"passed","Fri Apr 19 06:29:30 GMT 2024","Fri Apr 19 06:29:33 GMT 2024","2935","Platform","","","","","check-status-loading",""
"passed","Fri Apr 19 06:25:37 GMT 2024","Fri Apr 19 06:25:44 GMT 2024","7429","Platform","","Fulltext index > Issues","","","Search created issue",""
"passed","Fri Apr 19 06:24:35 GMT 2024","Fri Apr 19 06:24:40 GMT 2024","4854","Platform","","contact tests","","","kick-and-delete-employee",""
"passed","Fri Apr 19 06:23:59 GMT 2024","Fri Apr 19 06:24:04 GMT 2024","5227","Platform","","actions tests","","","action-switch-vacancies",""
"passed","Fri Apr 19 06:31:33 GMT 2024","Fri Apr 19 06:31:37 GMT 2024","4521","Platform","","Tracker template tests","","","Delete a Template",""
"passed","Fri Apr 19 06:27:23 GMT 2024","Fri Apr 19 06:27:31 GMT 2024","7205","Platform","","recruit tests","","","create-tag-candidate",""
"passed","Fri Apr 19 06:29:57 GMT 2024","Fri Apr 19 06:30:02 GMT 2024","5092","Platform","","Tracker milestone tests","","","Edit a Milestone",""
"passed","Fri Apr 19 06:24:24 GMT 2024","Fri Apr 19 06:24:29 GMT 2024","5043","Platform","","contact tests","","","contact-search",""
"passed","Fri Apr 19 06:28:37 GMT 2024","Fri Apr 19 06:28:46 GMT 2024","8780","Platform","","Tracker issue tests","","","Comment stored after reload the page",""
"passed","Fri Apr 19 06:29:01 GMT 2024","Fri Apr 19 06:29:17 GMT 2024","16634","Platform","","tracker layout tests","","","issues-status-grouping-layout",""
"passed","Fri Apr 19 06:26:28 GMT 2024","Fri Apr 19 06:26:33 GMT 2024","4448","Platform","","Companies tests","","","Delete a Company",""
"passed","Fri Apr 19 06:28:02 GMT 2024","Fri Apr 19 06:28:22 GMT 2024","19835","Platform","","Tracker filters tests","","","Created by filter",""
"passed","Fri Apr 19 06:26:03 GMT 2024","Fri Apr 19 06:26:16 GMT 2024","12490","Platform","","Fulltext index > Indexed data does not leak cross workspace","","","Search issue from another workspace",""
"passed","Fri Apr 19 06:24:50 GMT 2024","Fri Apr 19 06:24:54 GMT 2024","3427","Platform","","Teamspace tests","","","Archive teamspace",""
"passed","Fri Apr 19 06:30:49 GMT 2024","Fri Apr 19 06:30:58 GMT 2024","9259","Platform","","Relations","","","Reference another issue",""
"passed","Fri Apr 19 06:27:18 GMT 2024","Fri Apr 19 06:27:23 GMT 2024","5753","Platform","","recruit tests","","","create-skill-candidate-with-skill",""
"passed","Fri Apr 19 06:29:17 GMT 2024","Fri Apr 19 06:29:23 GMT 2024","5946","Platform","","tracker layout tests","","","issues-assignee-grouping-layout",""
"passed","Fri Apr 19 06:28:22 GMT 2024","Fri Apr 19 06:28:28 GMT 2024","6085","Platform","","Tracker filters tests","","","Component filter",""
"passed","Fri Apr 19 06:25:30 GMT 2024","Fri Apr 19 06:25:41 GMT 2024","10371","Platform","","Planning ToDo tests","","","Delete and add a new time slot",""
"passed","Fri Apr 19 06:30:36 GMT 2024","Fri Apr 19 06:30:47 GMT 2024","10797","Platform","","Tracker sub-issues tests","","","create sub-issue",""
"passed","Fri Apr 19 06:25:17 GMT 2024","Fri Apr 19 06:25:19 GMT 2024","2747","Platform","","login test","","","check login",""
"passed","Fri Apr 19 06:25:08 GMT 2024","Fri Apr 19 06:25:17 GMT 2024","8274","Platform","","Documents tests","","","Add Link to the Document",""
"passed","Fri Apr 19 06:32:37 GMT 2024","Fri Apr 19 06:32:46 GMT 2024","9261","Platform","","Tracker tests","","","report-time-from-main-view",""
"passed","Fri Apr 19 06:24:09 GMT 2024","Fri Apr 19 06:24:15 GMT 2024","5948","Platform","","duplicate-org-test","","","check-contact-exists",""
"skipped","Fri Apr 19 06:28:54 GMT 2024","Fri Apr 19 06:28:54 GMT 2024","1","Platform","","Tracker filters tests","","","Milestone filter",""
"passed","Fri Apr 19 06:26:21 GMT 2024","Fri Apr 19 06:26:28 GMT 2024","6930","Platform","","Companies tests","","","Edit a Company",""
"passed","Fri Apr 19 06:26:24 GMT 2024","Fri Apr 19 06:26:31 GMT 2024","6759","Platform","","Application tests","","","Delete an Application",""
"passed","Fri Apr 19 06:27:29 GMT 2024","Fri Apr 19 06:27:38 GMT 2024","8764","Platform","","Attachments tests","","","Create issue with several attachment test",""
"passed","Fri Apr 19 06:27:38 GMT 2024","Fri Apr 19 06:27:51 GMT 2024","12444","Platform","","Tracker filters tests","","","Status filter",""
"passed","Fri Apr 19 06:30:58 GMT 2024","Fri Apr 19 06:31:07 GMT 2024","9521","Platform","","Relations","","","Remove relation be editing issue details",""
"passed","Fri Apr 19 06:24:49 GMT 2024","Fri Apr 19 06:24:53 GMT 2024","4647","Platform","","Documents tests","","","Edit document",""
