"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Feb 07 08:13:10 GMT 2024","Wed Feb 07 08:13:25 GMT 2024","15178","Tracker tests","tracker/filter.spec.ts","Tracker filters tests","","","Modified date",""
"passed","Wed Feb 07 08:12:31 GMT 2024","Wed Feb 07 08:12:37 GMT 2024","5592","Recruiting tests","recruiting/vacancies.spec.ts","Vacancy tests","","","Filter vacancies",""
"passed","Wed Feb 07 08:16:33 GMT 2024","Wed Feb 07 08:16:41 GMT 2024","8368","Workspace tests","workspace/create.spec.ts","Workspace tests","","","Create a workspace with a custom name",""
"passed","Wed Feb 07 08:11:16 GMT 2024","Wed Feb 07 08:11:19 GMT 2024","2831","Contact test","contacts.spec.ts","contact tests","","","contact-search",""
"passed","Wed Feb 07 08:12:44 GMT 2024","Wed Feb 07 08:12:48 GMT 2024","4046","Recruiting tests","recruiting/talents.spec.ts","candidate/talents tests","","","Match to vacancy",""
"passed","Wed Feb 07 08:16:29 GMT 2024","Wed Feb 07 08:16:33 GMT 2024","3700","Workbench test","workbench.spec.ts","workbench tests","","","check-for-last-loc",""
"passed","Wed Feb 07 08:11:09 GMT 2024","Wed Feb 07 08:11:26 GMT 2024","17301","Collaborative tests","collaborative/issues.spec.ts","Collaborative test for issue","","","Issues status can be changed by another users",""
"passed","Wed Feb 07 08:11:08 GMT 2024","Wed Feb 07 08:11:12 GMT 2024","4333","Contact test","contacts.spec.ts","contact tests","","","create-contact",""
"passed","Wed Feb 07 08:13:25 GMT 2024","Wed Feb 07 08:13:38 GMT 2024","12131","Tracker tests","tracker/filter.spec.ts","Tracker filters tests","","","Created date",""
"passed","Wed Feb 07 08:16:19 GMT 2024","Wed Feb 07 08:16:35 GMT 2024","16152","Tracker tests","tracker/tracker.spec.ts","Tracker tests","","","issues-status-display",""
"passed","Wed Feb 07 08:13:02 GMT 2024","Wed Feb 07 08:13:08 GMT 2024","6147","Tracker tests","tracker/component.spec.ts","Tracker component tests","","","create-component-issue",""
"passed","Wed Feb 07 08:13:38 GMT 2024","Wed Feb 07 08:13:48 GMT 2024","10634","Tracker tests","tracker/filter.spec.ts","Tracker filters tests","","","Status filter",""
"passed","Wed Feb 07 08:14:22 GMT 2024","Wed Feb 07 08:14:43 GMT 2024","21152","Tracker tests","tracker/layout.spec.ts","tracker layout tests","","","issues-status-grouping-layout",""
"passed","Wed Feb 07 08:16:41 GMT 2024","Wed Feb 07 08:17:00 GMT 2024","18315","Workspace tests","workspace/create.spec.ts","Workspace tests","","","Create a new issue in the workspace with a custom name",""
"passed","Wed Feb 07 08:17:55 GMT 2024","Wed Feb 07 08:18:05 GMT 2024","9589","Tracker tests","tracker/tracker.spec.ts","Tracker tests","","","report-time-from-main-view",""
"passed","Wed Feb 07 08:15:39 GMT 2024","Wed Feb 07 08:15:53 GMT 2024","13757","Tracker tests","tracker/subissues.spec.ts","Tracker sub-issues tests","","","create sub-issue",""
"passed","Wed Feb 07 08:16:15 GMT 2024","Wed Feb 07 08:16:19 GMT 2024","4315","Tracker tests","tracker/template.spec.ts","Tracker template tests","","","Delete Template",""
"passed","Wed Feb 07 08:15:59 GMT 2024","Wed Feb 07 08:16:15 GMT 2024","16500","Tracker tests","tracker/template.spec.ts","Tracker template tests","","","Edit a Template",""
"passed","Wed Feb 07 08:13:50 GMT 2024","Wed Feb 07 08:14:12 GMT 2024","21444","Tracker tests","tracker/issues.spec.ts","Tracker issue tests","","","Edit an issue",""
"passed","Wed Feb 07 08:11:04 GMT 2024","Wed Feb 07 08:11:08 GMT 2024","4196","Duplicate Org test","contact.duplicate.spec.ts","duplicate-org-test","","","check-contact-exists",""
