"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 28 09:32:11 GMT 2024","Fri Jun 28 09:32:24 GMT 2024","12899","Platform","","channel tests","","","go to general channel add user to it",""
"passed","Fri Jun 28 09:45:17 GMT 2024","Fri Jun 28 09:45:25 GMT 2024","7378","Platform","","Workspace tests","","","User the owner is showing inside the owner tab",""
"passed","Fri Jun 28 09:32:39 GMT 2024","Fri Jun 28 09:32:49 GMT 2024","10414","Platform","","channel tests","","","check if user can add emoji",""
"passed","Fri Jun 28 09:38:34 GMT 2024","Fri Jun 28 09:38:43 GMT 2024","8943","Platform","","Tracker component tests","","","Edit a component",""
"passed","Fri Jun 28 09:45:07 GMT 2024","Fri Jun 28 09:45:17 GMT 2024","10649","Platform","","Workspace tests","","","User can leave workspace",""
"passed","Fri Jun 28 09:34:55 GMT 2024","Fri Jun 28 09:35:11 GMT 2024","15648","Platform","","Fulltext index > Issues","","","Search updated issue",""
"passed","Fri Jun 28 09:33:28 GMT 2024","Fri Jun 28 09:33:36 GMT 2024","7851","Platform","","channel tests","","","Check if user can change the name of chat",""
"passed","Fri Jun 28 09:39:03 GMT 2024","Fri Jun 28 09:39:29 GMT 2024","25934","Platform","","Tracker filters tests","","","Created by filter",""
"passed","Fri Jun 28 09:36:14 GMT 2024","Fri Jun 28 09:36:25 GMT 2024","10306","Platform","","Planning ToDo tests","","","New ToDo",""
"passed","Fri Jun 28 09:39:17 GMT 2024","Fri Jun 28 09:39:43 GMT 2024","26271","Platform","","Tracker issue tests","","","Edit an issue",""
"passed","Fri Jun 28 09:32:25 GMT 2024","Fri Jun 28 09:32:34 GMT 2024","9283","Platform","","contact tests","","","add new application",""
"passed","Fri Jun 28 09:31:56 GMT 2024","Fri Jun 28 09:32:11 GMT 2024","14908","Platform","","channel tests","","","create new private channel add user to it",""
"passed","Fri Jun 28 09:33:30 GMT 2024","Fri Jun 28 09:33:43 GMT 2024","13198","Platform","","Documents tests","","","Collaborative edit document content",""
"passed","Fri Jun 28 09:41:37 GMT 2024","Fri Jun 28 09:41:44 GMT 2024","6927","Platform","","Tracker milestone tests","","","Create a Milestone",""
"passed","Fri Jun 28 09:38:14 GMT 2024","Fri Jun 28 09:38:21 GMT 2024","7201","Platform","","contact tests","","","create-template",""
"skipped","Fri Jun 28 09:36:39 GMT 2024","Fri Jun 28 09:36:39 GMT 2024","1","Platform","","Planning ToDo tests","","","Unplanned / Planned ToDo",""
"passed","Fri Jun 28 09:36:47 GMT 2024","Fri Jun 28 09:36:58 GMT 2024","10826","Platform","","Application tests","","","Change Done status",""
"passed","Fri Jun 28 09:38:01 GMT 2024","Fri Jun 28 09:38:08 GMT 2024","7347","Platform","","Vacancy tests","","","Archive a Vacancy",""
"passed","Fri Jun 28 09:36:46 GMT 2024","Fri Jun 28 09:36:53 GMT 2024","6540","Platform","","Companies tests","","","Create a new Company",""
"skipped","Fri Jun 28 09:45:17 GMT 2024","Fri Jun 28 09:45:17 GMT 2024","0","Platform","","Workspace tests","","","User is able to upload pictures",""
"passed","Fri Jun 28 09:43:12 GMT 2024","Fri Jun 28 09:43:24 GMT 2024","11526","Platform","","Tracker sub-issues tests","","","Create sub-issue from template",""
"passed","Fri Jun 28 09:35:56 GMT 2024","Fri Jun 28 09:36:04 GMT 2024","8049","Platform","","recruit tests","","","org-add-member",""
"passed","Fri Jun 28 09:40:25 GMT 2024","Fri Jun 28 09:40:47 GMT 2024","21793","Platform","","Tracker issue tests","","","Check the changed description activity",""
"passed","Fri Jun 28 09:38:07 GMT 2024","Fri Jun 28 09:38:14 GMT 2024","7058","Platform","","contact tests","","","update-profile",""
"passed","Fri Jun 28 09:36:35 GMT 2024","Fri Jun 28 09:36:39 GMT 2024","4003","Platform","","Planning ToDo tests","","","Delete ToDo",""
"passed","Fri Jun 28 09:44:13 GMT 2024","Fri Jun 28 09:44:16 GMT 2024","3424","Platform","","workbench tests","","","check-for-last-loc",""
"passed","Fri Jun 28 09:33:43 GMT 2024","Fri Jun 28 09:33:54 GMT 2024","10666","Platform","","Documents tests","","","Add Link to the Document",""
"passed","Fri Jun 28 09:44:21 GMT 2024","Fri Jun 28 09:44:33 GMT 2024","11556","Platform","","Workspace tests","","","Create a new issue in the workspace with a custom name",""
"passed","Fri Jun 28 09:32:24 GMT 2024","Fri Jun 28 09:32:39 GMT 2024","15416","Platform","","channel tests","","","go to random channel add user to it",""
"skipped","Fri Jun 28 09:34:39 GMT 2024","Fri Jun 28 09:34:39 GMT 2024","0","Platform","","Inbox tests","","","User is able to create a task, assign a himself and close it from inbox",""
"passed","Fri Jun 28 09:44:16 GMT 2024","Fri Jun 28 09:44:21 GMT 2024","5379","Platform","","Workspace tests","","","Create a workspace with a custom name",""
"passed","Fri Jun 28 09:34:25 GMT 2024","Fri Jun 28 09:34:35 GMT 2024","10251","Platform","","Fulltext index > Documents","","","Search updated document",""
"passed","Fri Jun 28 09:44:06 GMT 2024","Fri Jun 28 09:44:13 GMT 2024","6645","Platform","","workbench tests","","","navigator",""
"passed","Fri Jun 28 09:34:01 GMT 2024","Fri Jun 28 09:34:16 GMT 2024","14174","Platform","","channel tests","","","Check if we can create new public channel tests and check if the new user have can be added through preview",""
"passed","Fri Jun 28 09:34:58 GMT 2024","Fri Jun 28 09:35:18 GMT 2024","20365","Platform","","Inbox tests","","","User is able to assign someone else and he should be able to open the task",""
"passed","Fri Jun 28 09:37:15 GMT 2024","Fri Jun 28 09:37:22 GMT 2024","7180","Platform","","candidate/talents tests","","","create-candidate",""
"skipped","Fri Jun 28 09:45:17 GMT 2024","Fri Jun 28 09:45:17 GMT 2024","1","Platform","","Workspace tests","","","check the content of the onboarding tracker",""
"passed","Fri Jun 28 09:30:56 GMT 2024","Fri Jun 28 09:31:02 GMT 2024","5990","Platform","","actions tests","","","action-new-candidate",""
"passed","Fri Jun 28 09:31:02 GMT 2024","Fri Jun 28 09:31:07 GMT 2024","5227","Platform","","actions tests","","","action-switch-vacancies",""
"passed","Fri Jun 28 09:35:51 GMT 2024","Fri Jun 28 09:35:56 GMT 2024","4430","Platform","","login test","","","check if user is able to go to to recovery, then login and then signup",""
"passed","Fri Jun 28 09:38:49 GMT 2024","Fri Jun 28 09:39:02 GMT 2024","12964","Platform","","Tracker duplicate issue tests","","","Create duplicate issues with the same title",""
"passed","Fri Jun 28 09:45:34 GMT 2024","Fri Jun 28 09:45:44 GMT 2024","10009","Platform","","Workspace tests","","","User is able to change workspace picture",""
