"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Mar 11 10:24:02 GMT 2024","Mon Mar 11 10:24:02 GMT 2024","0","Platform","","Collaborative tests for Application","","","Add comment from several users",""
"passed","Mon Mar 11 10:31:01 GMT 2024","Mon Mar 11 10:31:13 GMT 2024","12693","Platform","","Tracker tests","","","my-issues",""
"skipped","Mon Mar 11 10:27:20 GMT 2024","Mon Mar 11 10:27:20 GMT 2024","0","Platform","","Tracker issue tests","","","Set parent issue",""
"passed","Mon Mar 11 10:26:21 GMT 2024","Mon Mar 11 10:26:25 GMT 2024","3911","Platform","","contact tests","","","manage-templates",""
"passed","Mon Mar 11 10:24:53 GMT 2024","Mon Mar 11 10:25:03 GMT 2024","9066","Platform","","Documents tests","","","Collarabotive edit document content",""
"passed","Mon Mar 11 10:30:11 GMT 2024","Mon Mar 11 10:30:19 GMT 2024","8718","Platform","","Tracker sub-issues tests","","","Delete a sub-issue",""
"passed","Mon Mar 11 10:25:16 GMT 2024","Mon Mar 11 10:25:24 GMT 2024","7788","Platform","","Companies tests","","","Edit a Company",""
"passed","Mon Mar 11 10:27:29 GMT 2024","Mon Mar 11 10:27:49 GMT 2024","19810","Platform","","Tracker filters tests","","","Created by filter",""
"passed","Mon Mar 11 10:24:27 GMT 2024","Mon Mar 11 10:24:35 GMT 2024","8395","Platform","","Collaborative test for issue","","","First user change assignee, second user should see assigned issue",""
"passed","Mon Mar 11 10:31:13 GMT 2024","Mon Mar 11 10:31:34 GMT 2024","21216","Platform","","Tracker tests","","","report-time-from-issue-card",""
"skipped","Mon Mar 11 10:24:02 GMT 2024","Mon Mar 11 10:24:02 GMT 2024","2","Platform","","channel tests","","","create new private channel tests",""
"passed","Mon Mar 11 10:24:16 GMT 2024","Mon Mar 11 10:24:27 GMT 2024","10523","Platform","","Collaborative test for issue","","","Issues status can be changed by another users",""
"skipped","Mon Mar 11 10:25:11 GMT 2024","Mon Mar 11 10:25:11 GMT 2024","0","Platform","","Application tests","","","Edit an Application",""
"passed","Mon Mar 11 10:28:52 GMT 2024","Mon Mar 11 10:28:55 GMT 2024","3154","Platform","","","","","check-status-loading",""
"passed","Mon Mar 11 10:31:33 GMT 2024","Mon Mar 11 10:31:47 GMT 2024","13179","Platform","","Workspace tests","","","Create a workspace with join link - existing account",""
"passed","Mon Mar 11 10:29:59 GMT 2024","Mon Mar 11 10:30:11 GMT 2024","11767","Platform","","Tracker sub-issues tests","","","Edit a sub-issue",""
