"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 17 06:15:26 GMT 2024","Fri May 17 06:15:32 GMT 2024","6848","Platform","","Mentions issue tests","","","Check that the backlink shown in the Issue activity",""
"passed","Fri May 17 06:09:22 GMT 2024","Fri May 17 06:09:29 GMT 2024","7547","Platform","","Collaborative test for issue","","","Issues status can be changed by another users",""
"passed","Fri May 17 06:17:01 GMT 2024","Fri May 17 06:17:19 GMT 2024","18419","Platform","","Tracker tests","","","issues-status-display",""
"passed","Fri May 17 06:16:24 GMT 2024","Fri May 17 06:16:38 GMT 2024","14013","Platform","","Relations","","","Mark as blocking",""
"passed","Fri May 17 06:18:04 GMT 2024","Fri May 17 06:18:14 GMT 2024","10600","Platform","","Workspace tests","","","Create a workspace with join link",""
"skipped","Fri May 17 06:09:01 GMT 2024","Fri May 17 06:09:01 GMT 2024","1","Platform","","Collaborative tests for Application","","","Add comment from several users",""
"skipped","Fri May 17 06:11:46 GMT 2024","Fri May 17 06:11:46 GMT 2024","2","Platform","","Planning ToDo tests","","","Unplanned / Planned ToDo",""
"passed","Fri May 17 06:13:27 GMT 2024","Fri May 17 06:13:48 GMT 2024","21160","Platform","","Tracker filters tests","","","Created by filter",""
"passed","Fri May 17 06:16:27 GMT 2024","Fri May 17 06:16:41 GMT 2024","13756","Platform","","Tracker sub-issues tests","","","Edit a sub-issue",""
"passed","Fri May 17 06:13:16 GMT 2024","Fri May 17 06:13:27 GMT 2024","10790","Platform","","Tracker duplicate issue tests","","","Create duplicate issues with the same title",""
"passed","Fri May 17 06:13:14 GMT 2024","Fri May 17 06:13:27 GMT 2024","12916","Platform","","Tracker filters tests","","","Priority filter",""
"passed","Fri May 17 06:10:44 GMT 2024","Fri May 17 06:10:51 GMT 2024","6903","Platform","","Fulltext index > Issues","","","Search created issue",""
"passed","Fri May 17 06:09:41 GMT 2024","Fri May 17 06:09:46 GMT 2024","4793","Platform","","contact tests","","","create-company",""
"passed","Fri May 17 06:16:48 GMT 2024","Fri May 17 06:16:59 GMT 2024","10452","Platform","","Relations","","","Remove relation be editing issue details",""
"skipped","Fri May 17 06:12:51 GMT 2024","Fri May 17 06:12:51 GMT 2024","0","Platform","","contact tests","","","manage-templates",""
"passed","Fri May 17 06:11:03 GMT 2024","Fri May 17 06:11:13 GMT 2024","9508","Platform","","Fulltext index > Issues","","","Search removed issue",""
"passed","Fri May 17 06:10:50 GMT 2024","Fri May 17 06:10:54 GMT 2024","4544","Platform","","recruit tests","","","org-add-member",""
"passed","Fri May 17 06:15:47 GMT 2024","Fri May 17 06:15:56 GMT 2024","8976","Platform","","Tracker Projects tests","","","Edit project",""
"passed","Fri May 17 06:14:58 GMT 2024","Fri May 17 06:15:05 GMT 2024","6865","Platform","","tracker layout tests","","","issues-priority-grouping-layout",""
"passed","Fri May 17 06:08:43 GMT 2024","Fri May 17 06:08:55 GMT 2024","11526","Platform","","channel tests","","","create new private channel and check if the messages stays on it",""
"passed","Fri May 17 06:15:49 GMT 2024","Fri May 17 06:16:00 GMT 2024","10727","Platform","","Tracker public link issues tests","","","Public link generate",""
"skipped","Fri May 17 06:11:34 GMT 2024","Fri May 17 06:11:34 GMT 2024","0","Platform","","Application tests","","","Edit an Application",""
"passed","Fri May 17 06:09:46 GMT 2024","Fri May 17 06:09:51 GMT 2024","4461","Platform","","contact tests","","","contact-search",""
"passed","Fri May 17 06:17:42 GMT 2024","Fri May 17 06:17:48 GMT 2024","5504","Platform","","Workspace tests","","","Create a workspace with a custom name",""
"passed","Fri May 17 06:12:10 GMT 2024","Fri May 17 06:12:15 GMT 2024","5053","Platform","","Vacancy tests","","","create-vacancy",""
"passed","Fri May 17 06:14:32 GMT 2024","Fri May 17 06:14:52 GMT 2024","19453","Platform","","tracker layout tests","","","issues-status-grouping-layout",""
"passed","Fri May 17 06:09:51 GMT 2024","Fri May 17 06:09:55 GMT 2024","4804","Platform","","contact tests","","","delete-contact",""
"passed","Fri May 17 06:14:33 GMT 2024","Fri May 17 06:14:52 GMT 2024","18723","Platform","","Tracker issue tests","","","Check the changed description activity",""
"passed","Fri May 17 06:12:15 GMT 2024","Fri May 17 06:12:24 GMT 2024","9328","Platform","","candidate/talents tests","","","Edit the Talent",""
"passed","Fri May 17 06:18:19 GMT 2024","Fri May 17 06:18:31 GMT 2024","12431","Platform","","Tracker tests","","","report-multiple-time-from-issue-card",""
"passed","Fri May 17 06:17:48 GMT 2024","Fri May 17 06:18:01 GMT 2024","12746","Platform","","Workspace tests","","","Create a new issue in the workspace with a custom name",""
"passed","Fri May 17 06:17:19 GMT 2024","Fri May 17 06:17:39 GMT 2024","19559","Platform","","Tracker tests","","","save-view-options",""
"passed","Fri May 17 06:15:19 GMT 2024","Fri May 17 06:15:26 GMT 2024","6703","Platform","","Mentions issue tests","","","When Change assigner user should be added as Collaborators",""
"passed","Fri May 17 06:13:48 GMT 2024","Fri May 17 06:13:55 GMT 2024","6251","Platform","","Tracker filters tests","","","Component filter",""
"passed","Fri May 17 06:18:47 GMT 2024","Fri May 17 06:18:51 GMT 2024","4107","Platform","","Tracker tests","","","create-issue-draft",""
"passed","Fri May 17 06:11:44 GMT 2024","Fri May 17 06:11:51 GMT 2024","7249","Platform","","Application tests","","","Delete an Application",""
"passed","Fri May 17 06:11:34 GMT 2024","Fri May 17 06:11:44 GMT 2024","9323","Platform","","Application tests","","","Change Done status",""
"passed","Fri May 17 06:14:10 GMT 2024","Fri May 17 06:14:20 GMT 2024","9523","Platform","","Tracker issue tests","","","Comment stored after reload the page",""
"passed","Fri May 17 06:12:00 GMT 2024","Fri May 17 06:12:05 GMT 2024","4448","Platform","","Companies tests","","","Delete a Company",""
"passed","Fri May 17 06:15:44 GMT 2024","Fri May 17 06:15:49 GMT 2024","4801","Platform","","Tracker milestone tests","","","Delete a Milestone",""
"passed","Fri May 17 06:12:32 GMT 2024","Fri May 17 06:12:35 GMT 2024","3126","Platform","","Vacancy tests","","","Export vacancies",""
"passed","Fri May 17 06:11:25 GMT 2024","Fri May 17 06:11:33 GMT 2024","8424","Platform","","Planning ToDo tests","","","New ToDo",""
"passed","Fri May 17 06:14:04 GMT 2024","Fri May 17 06:14:24 GMT 2024","20629","Platform","","Tracker filters tests","","","Modified by filter",""
