"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 08 09:25:12 GMT 2024","Mon Jul 08 09:25:19 GMT 2024","7317","Platform","","Mentions issue tests","","","When Change assigner user should be added as Collaborators",""
"passed","Mon Jul 08 09:25:32 GMT 2024","Mon Jul 08 09:25:42 GMT 2024","9468","Platform","","Tracker Projects tests","","","Edit project",""
"passed","Mon Jul 08 09:17:53 GMT 2024","Mon Jul 08 09:17:56 GMT 2024","3102","Platform","","Teamspace tests","","","Create a teamspace",""
"passed","Mon Jul 08 09:22:21 GMT 2024","Mon Jul 08 09:22:27 GMT 2024","5508","Platform","","contact tests","","","update-profile",""
"passed","Mon Jul 08 09:24:34 GMT 2024","Mon Jul 08 09:24:38 GMT 2024","4368","Platform","","tracker layout tests","","","issues-assignee-grouping-layout",""
"passed","Mon Jul 08 09:20:09 GMT 2024","Mon Jul 08 09:20:23 GMT 2024","14020","Platform","","Fulltext index > Indexed data does not leak cross workspace","","","Search issue from another workspace",""
"passed","Mon Jul 08 09:23:38 GMT 2024","Mon Jul 08 09:24:00 GMT 2024","22819","Platform","","Tracker filters tests","","","Modified by filter",""
"passed","Mon Jul 08 09:25:01 GMT 2024","Mon Jul 08 09:25:05 GMT 2024","3495","Platform","","","","","check-status-loading",""
"passed","Mon Jul 08 09:22:43 GMT 2024","Mon Jul 08 09:22:56 GMT 2024","13454","Platform","","Tracker filters tests","","","Status filter",""
"passed","Mon Jul 08 09:16:02 GMT 2024","Mon Jul 08 09:16:17 GMT 2024","15374","Platform","","channel tests","","","create new private channel add user to it",""
"passed","Mon Jul 08 09:25:42 GMT 2024","Mon Jul 08 09:25:49 GMT 2024","6831","Platform","","Tracker Projects tests","","","Archive Project",""
"skipped","Mon Jul 08 09:28:31 GMT 2024","Mon Jul 08 09:28:31 GMT 2024","0","Platform","","Workspace tests","","","Create a workspace from onboarding",""
"passed","Mon Jul 08 09:26:35 GMT 2024","Mon Jul 08 09:26:44 GMT 2024","8888","Platform","","Tracker template tests","","","Create a Template",""
