"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Apr 20 17:46:38 GMT 2024","Sat Apr 20 17:46:50 GMT 2024","12389","Platform","","Relations","","","Mark as blocking",""
"skipped","Sat Apr 20 17:41:51 GMT 2024","Sat Apr 20 17:41:51 GMT 2024","1","Platform","","Planning ToDo tests","","","Unplanned / Planned ToDo",""
"passed","Sat Apr 20 17:45:57 GMT 2024","Sat Apr 20 17:46:01 GMT 2024","4291","Platform","","Tracker milestone tests","","","Delete a Milestone",""
"skipped","Sat Apr 20 17:43:30 GMT 2024","Sat Apr 20 17:43:30 GMT 2024","1","Platform","","Tracker filters tests","","","Modified date",""
"passed","Sat Apr 20 17:43:37 GMT 2024","Sat Apr 20 17:43:48 GMT 2024","10083","Platform","","Tracker duplicate issue tests","","","Create duplicate issues with the same title",""
"passed","Sat Apr 20 17:40:32 GMT 2024","Sat Apr 20 17:40:35 GMT 2024","3328","Platform","","Teamspace tests","","","Archive teamspace",""
"passed","Sat Apr 20 17:45:21 GMT 2024","Sat Apr 20 17:45:27 GMT 2024","6124","Platform","","tracker layout tests","","","issues-priority-grouping-layout",""
"skipped","Sat Apr 20 17:43:30 GMT 2024","Sat Apr 20 17:43:30 GMT 2024","0","Platform","","Tracker filters tests","","","Created date",""
"passed","Sat Apr 20 17:48:01 GMT 2024","Sat Apr 20 17:48:22 GMT 2024","21468","Platform","","Tracker tests","","","report-time-from-issue-card",""
"passed","Sat Apr 20 17:48:22 GMT 2024","Sat Apr 20 17:48:34 GMT 2024","11815","Platform","","Tracker tests","","","report-multiple-time-from-issue-card",""
"passed","Sat Apr 20 17:45:51 GMT 2024","Sat Apr 20 17:45:57 GMT 2024","5437","Platform","","Tracker milestone tests","","","Edit a Milestone",""
"passed","Sat Apr 20 17:44:21 GMT 2024","Sat Apr 20 17:44:28 GMT 2024","6611","Platform","","Tracker filters tests","","","Title filter",""
"passed","Sat Apr 20 17:46:16 GMT 2024","Sat Apr 20 17:46:28 GMT 2024","12056","Platform","","Tracker public link issues tests","","","Public link Revoke",""
"passed","Sat Apr 20 17:45:27 GMT 2024","Sat Apr 20 17:45:33 GMT 2024","5865","Platform","","tracker layout tests","","","issues-component-grouping-layout",""
"passed","Sat Apr 20 17:39:41 GMT 2024","Sat Apr 20 17:39:47 GMT 2024","5688","Platform","","actions tests","","","action-switch-vacancies",""
"passed","Sat Apr 20 17:47:41 GMT 2024","Sat Apr 20 17:47:46 GMT 2024","5874","Platform","","workbench tests","","","navigator",""
"passed","Sat Apr 20 17:44:28 GMT 2024","Sat Apr 20 17:44:49 GMT 2024","20777","Platform","","Tracker filters tests","","","Modified by filter",""
"passed","Sat Apr 20 17:43:03 GMT 2024","Sat Apr 20 17:43:07 GMT 2024","3780","Platform","","candidate/talents tests","","","Match to vacancy",""
"passed","Sat Apr 20 17:45:25 GMT 2024","Sat Apr 20 17:45:27 GMT 2024","2754","Platform","","","","","check-status-loading",""
