"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat May 11 14:48:31 GMT 2024","Sat May 11 14:48:39 GMT 2024","7986","Platform","","recruit tests","","","create-tag-candidate",""
"passed","Sat May 11 14:49:05 GMT 2024","Sat May 11 14:49:24 GMT 2024","19531","Platform","","Tracker filters tests","","","Created by filter",""
"passed","Sat May 11 14:45:40 GMT 2024","Sat May 11 14:45:44 GMT 2024","3907","Platform","","Teamspace tests","","","Create a teamspace",""
"passed","Sat May 11 14:53:02 GMT 2024","Sat May 11 14:53:17 GMT 2024","15581","Platform","","Tracker tests","","","my-issues",""
"passed","Sat May 11 14:53:51 GMT 2024","Sat May 11 14:54:02 GMT 2024","11215","Platform","","Workspace tests","","","Create workspace with LastToken in the localStorage",""
"skipped","Sat May 11 14:47:20 GMT 2024","Sat May 11 14:47:20 GMT 2024","0","Platform","","Application tests","","","Edit an Application",""
"passed","Sat May 11 14:45:19 GMT 2024","Sat May 11 14:45:28 GMT 2024","9066","Platform","","Collaborative test for issue","","","First user change assignee, second user should see assigned issue",""
"passed","Sat May 11 14:49:17 GMT 2024","Sat May 11 14:49:37 GMT 2024","19703","Platform","","Tracker issue tests","","","Edit an issue",""
"passed","Sat May 11 14:48:50 GMT 2024","Sat May 11 14:48:55 GMT 2024","4326","Platform","","Tracker component tests","","","Delete a component",""
"passed","Sat May 11 14:54:02 GMT 2024","Sat May 11 14:54:12 GMT 2024","9347","Platform","","Workspace tests","","","User can leave workspace",""
"passed","Sat May 11 14:51:07 GMT 2024","Sat May 11 14:51:12 GMT 2024","5041","Platform","","Tracker milestone tests","","","Create a Milestone",""
"passed","Sat May 11 14:50:56 GMT 2024","Sat May 11 14:51:03 GMT 2024","6433","Platform","","tracker layout tests","","","issues-modified-ordering-layout",""
"passed","Sat May 11 14:47:43 GMT 2024","Sat May 11 14:47:53 GMT 2024","9463","Platform","","Application tests","","","Comment stored after reload the page",""
"passed","Sat May 11 14:51:56 GMT 2024","Sat May 11 14:52:09 GMT 2024","12890","Platform","","Tracker sub-issues tests","","","Edit a sub-issue",""
"passed","Sat May 11 14:52:16 GMT 2024","Sat May 11 14:52:26 GMT 2024","9818","Platform","","Relations","","","Remove relation be editing issue details",""
"passed","Sat May 11 14:48:02 GMT 2024","Sat May 11 14:48:17 GMT 2024","15025","Platform","","candidate/talents tests","","","Merge contacts",""
"passed","Sat May 11 14:45:22 GMT 2024","Sat May 11 14:45:27 GMT 2024","5825","Platform","","contact tests","","","delete-contact",""
"passed","Sat May 11 14:53:02 GMT 2024","Sat May 11 14:53:06 GMT 2024","3985","Platform","","workbench tests","","","check-for-last-loc",""
"passed","Sat May 11 14:48:52 GMT 2024","Sat May 11 14:49:05 GMT 2024","12478","Platform","","Tracker filters tests","","","Priority filter",""
"passed","Sat May 11 14:50:43 GMT 2024","Sat May 11 14:50:46 GMT 2024","3179","Platform","","","","","check-status-loading",""
"passed","Sat May 11 14:50:53 GMT 2024","Sat May 11 14:51:00 GMT 2024","6734","Platform","","Mentions issue tests","","","When Change assigner user should be added as Collaborators",""
"passed","Sat May 11 14:50:50 GMT 2024","Sat May 11 14:50:56 GMT 2024","6524","Platform","","tracker layout tests","","","issues-no grouping-grouping-layout",""
"passed","Sat May 11 14:52:26 GMT 2024","Sat May 11 14:52:35 GMT 2024","8740","Platform","","Tracker template tests","","","Create a Template",""
"passed","Sat May 11 14:49:59 GMT 2024","Sat May 11 14:50:06 GMT 2024","7377","Platform","","Tracker filters tests","","","Label filter",""
"passed","Sat May 11 14:45:55 GMT 2024","Sat May 11 14:46:05 GMT 2024","9908","Platform","","Documents tests","","","Collarabotive edit document content",""
"passed","Sat May 11 14:47:58 GMT 2024","Sat May 11 14:48:02 GMT 2024","4059","Platform","","Vacancy tests","","","use-kanban",""
"passed","Sat May 11 14:51:03 GMT 2024","Sat May 11 14:51:10 GMT 2024","7010","Platform","","tracker layout tests","","","issues-priority-ordering-layout",""
"passed","Sat May 11 14:51:00 GMT 2024","Sat May 11 14:51:07 GMT 2024","7117","Platform","","Mentions issue tests","","","Check that the backlink shown in the Issue activity",""
"passed","Sat May 11 14:49:24 GMT 2024","Sat May 11 14:49:30 GMT 2024","6044","Platform","","Tracker filters tests","","","Component filter",""
"passed","Sat May 11 14:47:36 GMT 2024","Sat May 11 14:47:41 GMT 2024","5086","Platform","","review tests","","","create-review",""
"passed","Sat May 11 14:53:25 GMT 2024","Sat May 11 14:53:28 GMT 2024","3049","Platform","","Workspace tests","","","Check validation steps description for the create flow",""
"passed","Sat May 11 14:51:10 GMT 2024","Sat May 11 14:51:15 GMT 2024","5274","Platform","","Tracker Projects tests","","","Create project",""
"passed","Sat May 11 14:45:44 GMT 2024","Sat May 11 14:45:47 GMT 2024","3639","Platform","","Teamspace tests","","","Archive teamspace",""
"passed","Sat May 11 14:44:51 GMT 2024","Sat May 11 14:44:57 GMT 2024","6097","Platform","","actions tests","","","action-switch-vacancies",""
"skipped","Sat May 11 14:47:13 GMT 2024","Sat May 11 14:47:13 GMT 2024","1","Platform","","Planning ToDo tests","","","Unplanned / Planned ToDo",""
"passed","Sat May 11 14:53:08 GMT 2024","Sat May 11 14:53:12 GMT 2024","4619","Platform","","Workspace tests","","","Create a workspace with a custom name",""
"passed","Sat May 11 14:45:02 GMT 2024","Sat May 11 14:45:09 GMT 2024","6887","Platform","","duplicate-org-test","","","check-contact-exists",""
"passed","Sat May 11 14:51:42 GMT 2024","Sat May 11 14:51:52 GMT 2024","9929","Platform","","Relations","","","Mark as blocked by",""
"skipped","Sat May 11 14:48:40 GMT 2024","Sat May 11 14:48:40 GMT 2024","2","Platform","","Tracker filters tests","","","Modified date",""
"passed","Sat May 11 14:51:52 GMT 2024","Sat May 11 14:52:05 GMT 2024","13347","Platform","","Relations","","","Mark as blocking",""
"passed","Sat May 11 14:47:19 GMT 2024","Sat May 11 14:47:24 GMT 2024","4998","Platform","","Companies tests","","","Create a new Company",""
"passed","Sat May 11 14:46:19 GMT 2024","Sat May 11 14:46:21 GMT 2024","2232","Platform","","login test","","","check if user is able to go to to recovery, then login and then signup",""
"passed","Sat May 11 14:49:47 GMT 2024","Sat May 11 14:49:56 GMT 2024","9003","Platform","","Tracker issue tests","","","Comment stored after reload the page",""
"passed","Sat May 11 14:52:35 GMT 2024","Sat May 11 14:52:52 GMT 2024","17623","Platform","","Tracker template tests","","","Edit a Template",""
"passed","Sat May 11 14:46:36 GMT 2024","Sat May 11 14:46:49 GMT 2024","12703","Platform","","Planning ToDo tests","","","Delete and add a new time slot",""
"passed","Sat May 11 14:51:45 GMT 2024","Sat May 11 14:51:56 GMT 2024","11223","Platform","","Tracker sub-issues tests","","","create sub-issue",""
"passed","Sat May 11 14:50:27 GMT 2024","Sat May 11 14:50:34 GMT 2024","7040","Platform","","Tracker issue tests","","","Add comment with image attachment",""
"passed","Sat May 11 14:45:18 GMT 2024","Sat May 11 14:45:22 GMT 2024","3479","Platform","","contact tests","","","contact-search",""
"passed","Sat May 11 14:48:40 GMT 2024","Sat May 11 14:48:52 GMT 2024","12308","Platform","","Tracker filters tests","","","Status filter",""
"passed","Sat May 11 14:48:55 GMT 2024","Sat May 11 14:49:05 GMT 2024","10292","Platform","","Tracker duplicate issue tests","","","Create duplicate issues with the same title",""
"passed","Sat May 11 14:49:30 GMT 2024","Sat May 11 14:49:39 GMT 2024","8550","Platform","","Tracker filters tests","","","Title filter",""
"passed","Sat May 11 14:52:28 GMT 2024","Sat May 11 14:52:44 GMT 2024","16314","Platform","","Tracker tests","","","issues-status-display",""
"passed","Sat May 11 14:44:46 GMT 2024","Sat May 11 14:44:52 GMT 2024","6073","Platform","","channel tests","","","create new private channel tests",""
"passed","Sat May 11 14:47:29 GMT 2024","Sat May 11 14:47:36 GMT 2024","7129","Platform","","Application tests","","","Delete an Application",""
"passed","Sat May 11 14:46:15 GMT 2024","Sat May 11 14:46:17 GMT 2024","2793","Platform","","login test","","","check login",""
"passed","Sat May 11 14:47:41 GMT 2024","Sat May 11 14:47:47 GMT 2024","5389","Platform","","candidate/talents tests","","","create-candidate",""
"passed","Sat May 11 14:51:33 GMT 2024","Sat May 11 14:51:45 GMT 2024","11572","Platform","","Tracker public link issues tests","","","Public link Revoke",""
"passed","Sat May 11 14:47:20 GMT 2024","Sat May 11 14:47:29 GMT 2024","9046","Platform","","Application tests","","","Change Done status",""
"skipped","Sat May 11 14:50:06 GMT 2024","Sat May 11 14:50:06 GMT 2024","0","Platform","","Tracker filters tests","","","Due date filter",""
"passed","Sat May 11 14:50:43 GMT 2024","Sat May 11 14:50:50 GMT 2024","6902","Platform","","tracker layout tests","","","issues-milestone-grouping-layout",""
"passed","Sat May 11 14:53:17 GMT 2024","Sat May 11 14:53:40 GMT 2024","22290","Platform","","Tracker tests","","","report-time-from-issue-card",""
"passed","Sat May 11 14:49:56 GMT 2024","Sat May 11 14:50:03 GMT 2024","6883","Platform","","Tracker issue tests","","","Create an Issue from template",""
"passed","Sat May 11 14:50:31 GMT 2024","Sat May 11 14:50:37 GMT 2024","6149","Platform","","tracker layout tests","","","issues-priority-grouping-layout",""
"passed","Sat May 11 14:44:57 GMT 2024","Sat May 11 14:45:02 GMT 2024","5195","Platform","","actions tests","","","action-switch-applications",""
"passed","Sat May 11 14:47:53 GMT 2024","Sat May 11 14:47:58 GMT 2024","5259","Platform","","Vacancy tests","","","create-vacancy",""
"skipped","Sat May 11 14:49:59 GMT 2024","Sat May 11 14:49:59 GMT 2024","0","Platform","","Tracker filters tests","","","Milestone filter",""
"passed","Sat May 11 14:45:47 GMT 2024","Sat May 11 14:45:53 GMT 2024","5522","Platform","","Teamspace tests","","","Edit teamspace",""
"passed","Sat May 11 14:47:36 GMT 2024","Sat May 11 14:47:43 GMT 2024","7476","Platform","","Application tests","","","Change & Save all States",""
"passed","Sat May 11 14:51:24 GMT 2024","Sat May 11 14:51:30 GMT 2024","6307","Platform","","Tracker Projects tests","","","Archive Project",""
"passed","Sat May 11 14:45:28 GMT 2024","Sat May 11 14:45:39 GMT 2024","10556","Platform","","Documents link tests","","","Document public link revoke",""
"passed","Sat May 11 14:45:43 GMT 2024","Sat May 11 14:45:48 GMT 2024","5148","Platform","","Documents tests","","","Edit document",""
"passed","Sat May 11 14:47:24 GMT 2024","Sat May 11 14:47:32 GMT 2024","7715","Platform","","Companies tests","","","Edit a Company",""
"passed","Sat May 11 14:50:46 GMT 2024","Sat May 11 14:50:53 GMT 2024","6688","Platform","","Mentions issue tests","","","If user mentioned in the issue than he should be added as Collaborators",""
"passed","Sat May 11 14:46:40 GMT 2024","Sat May 11 14:47:06 GMT 2024","26478","Platform","","Fulltext index > Issues","","","Search removed issue",""
"passed","Sat May 11 14:53:12 GMT 2024","Sat May 11 14:53:25 GMT 2024","12437","Platform","","Workspace tests","","","Create a new issue in the workspace with a custom name",""
"passed","Sat May 11 14:50:03 GMT 2024","Sat May 11 14:50:08 GMT 2024","5307","Platform","","Tracker issue tests","","","Delete an issue",""
"passed","Sat May 11 14:46:17 GMT 2024","Sat May 11 14:46:19 GMT 2024","1822","Platform","","login test","","","check login with wrong user and if the button is disabled",""
"skipped","Sat May 11 14:44:52 GMT 2024","Sat May 11 14:44:52 GMT 2024","0","Platform","","Collaborative tests for Application","","","Add comment from several users",""
"passed","Sat May 11 14:53:52 GMT 2024","Sat May 11 14:54:08 GMT 2024","16323","Platform","","Tracker tests","","","report-time-from-main-view",""
"passed","Sat May 11 14:46:21 GMT 2024","Sat May 11 14:46:27 GMT 2024","5145","Platform","","recruit tests","","","org-add-member",""
"passed","Sat May 11 14:46:49 GMT 2024","Sat May 11 14:46:56 GMT 2024","7167","Platform","","Planning ToDo tests","","","Plan work for several days",""
"passed","Sat May 11 14:49:05 GMT 2024","Sat May 11 14:49:17 GMT 2024","12269","Platform","","Tracker issue tests","","","Create an issue with all parameters and attachments",""
"passed","Sat May 11 14:49:39 GMT 2024","Sat May 11 14:49:59 GMT 2024","20149","Platform","","Tracker filters tests","","","Modified by filter",""
"passed","Sat May 11 14:51:22 GMT 2024","Sat May 11 14:51:33 GMT 2024","10819","Platform","","Tracker public link issues tests","","","Public link generate",""
"passed","Sat May 11 14:45:14 GMT 2024","Sat May 11 14:45:18 GMT 2024","4061","Platform","","contact tests","","","create-company",""
"passed","Sat May 11 14:47:47 GMT 2024","Sat May 11 14:47:56 GMT 2024","9569","Platform","","candidate/talents tests","","","Edit the Talent",""
"skipped","Sat May 11 14:48:32 GMT 2024","Sat May 11 14:48:32 GMT 2024","2","Platform","","contact tests","","","manage-templates",""
"passed","Sat May 11 14:48:44 GMT 2024","Sat May 11 14:48:50 GMT 2024","6294","Platform","","Tracker component tests","","","Edit a component",""
"passed","Sat May 11 14:45:09 GMT 2024","Sat May 11 14:45:14 GMT 2024","4870","Platform","","contact tests","","","create-contact",""
"passed","Sat May 11 14:44:46 GMT 2024","Sat May 11 14:44:51 GMT 2024","4853","Platform","","actions tests","","","action-new-candidate",""
"passed","Sat May 11 14:46:28 GMT 2024","Sat May 11 14:46:40 GMT 2024","11512","Platform","","Fulltext index > Issues","","","Search updated issue",""
"passed","Sat May 11 14:45:10 GMT 2024","Sat May 11 14:45:19 GMT 2024","9755","Platform","","Collaborative test for issue","","","Issues status can be changed by another users",""
"passed","Sat May 11 14:52:44 GMT 2024","Sat May 11 14:53:02 GMT 2024","17859","Platform","","Tracker tests","","","save-view-options",""
"passed","Sat May 11 14:47:56 GMT 2024","Sat May 11 14:48:02 GMT 2024","5736","Platform","","candidate/talents tests","","","Delete the Talent",""
"passed","Sat May 11 14:51:18 GMT 2024","Sat May 11 14:51:22 GMT 2024","4730","Platform","","Tracker milestone tests","","","Delete a Milestone",""
"passed","Sat May 11 14:51:30 GMT 2024","Sat May 11 14:51:42 GMT 2024","12197","Platform","","Tracker related issue tests","","","New related issue",""
"passed","Sat May 11 14:50:25 GMT 2024","Sat May 11 14:50:31 GMT 2024","5420","Platform","","tracker layout tests","","","issues-assignee-grouping-layout",""
"passed","Sat May 11 14:53:40 GMT 2024","Sat May 11 14:53:52 GMT 2024","12223","Platform","","Tracker tests","","","report-multiple-time-from-issue-card",""
"passed","Sat May 11 14:47:13 GMT 2024","Sat May 11 14:47:20 GMT 2024","6925","Platform","","Application tests","","","create application",""
"passed","Sat May 11 14:48:21 GMT 2024","Sat May 11 14:48:26 GMT 2024","5130","Platform","","contact tests","","","update-profile",""
"passed","Sat May 11 14:47:02 GMT 2024","Sat May 11 14:47:09 GMT 2024","7516","Platform","","Planning ToDo tests","","","Edit a ToDo",""
"passed","Sat May 11 14:51:12 GMT 2024","Sat May 11 14:51:18 GMT 2024","5906","Platform","","Tracker milestone tests","","","Edit a Milestone",""
"passed","Sat May 11 14:48:39 GMT 2024","Sat May 11 14:48:44 GMT 2024","5388","Platform","","Tracker component tests","","","create-component-issue",""
"passed","Sat May 11 14:50:08 GMT 2024","Sat May 11 14:50:27 GMT 2024","18777","Platform","","Tracker issue tests","","","Check the changed description activity",""
"passed","Sat May 11 14:48:17 GMT 2024","Sat May 11 14:48:21 GMT 2024","3962","Platform","","candidate/talents tests","","","Match to vacancy",""
"passed","Sat May 11 14:45:32 GMT 2024","Sat May 11 14:45:40 GMT 2024","7547","Platform","","contact tests","","","add new application",""
"passed","Sat May 11 14:52:09 GMT 2024","Sat May 11 14:52:18 GMT 2024","9383","Platform","","Tracker sub-issues tests","","","Delete a sub-issue",""
"passed","Sat May 11 14:46:21 GMT 2024","Sat May 11 14:46:28 GMT 2024","7262","Platform","","Fulltext index > Issues","","","Search created issue",""
"passed","Sat May 11 14:52:18 GMT 2024","Sat May 11 14:52:28 GMT 2024","9260","Platform","","Tracker sub-issues tests","","","Create sub-issue from template",""
"passed","Sat May 11 14:45:39 GMT 2024","Sat May 11 14:45:43 GMT 2024","4269","Platform","","Documents tests","","","Create a document",""
"passed","Sat May 11 14:48:19 GMT 2024","Sat May 11 14:48:24 GMT 2024","5538","Platform","","Vacancy tests","","","Archive a Vacancy",""
"passed","Sat May 11 14:50:34 GMT 2024","Sat May 11 14:50:43 GMT 2024","9216","Platform","","Tracker issue tests","","","Add comment by popup",""
"passed","Sat May 11 14:46:56 GMT 2024","Sat May 11 14:47:02 GMT 2024","5786","Platform","","Planning ToDo tests","","","New ToDo",""
"passed","Sat May 11 14:48:26 GMT 2024","Sat May 11 14:48:32 GMT 2024","5517","Platform","","contact tests","","","create-template",""
"passed","Sat May 11 14:52:57 GMT 2024","Sat May 11 14:53:02 GMT 2024","5335","Platform","","workbench tests","","","navigator",""
"passed","Sat May 11 14:48:32 GMT 2024","Sat May 11 14:48:40 GMT 2024","8374","Platform","","Attachments tests","","","Create issue with several attachment test",""
"passed","Sat May 11 14:47:09 GMT 2024","Sat May 11 14:47:13 GMT 2024","3348","Platform","","Planning ToDo tests","","","Delete ToDo",""
"skipped","Sat May 11 14:49:37 GMT 2024","Sat May 11 14:49:37 GMT 2024","1","Platform","","Tracker issue tests","","","Set parent issue",""
"passed","Sat May 11 14:47:32 GMT 2024","Sat May 11 14:47:36 GMT 2024","4495","Platform","","Companies tests","","","Delete a Company",""
"passed","Sat May 11 14:52:52 GMT 2024","Sat May 11 14:52:57 GMT 2024","4905","Platform","","Tracker template tests","","","Delete a Template",""
"passed","Sat May 11 14:44:52 GMT 2024","Sat May 11 14:45:10 GMT 2024","17327","Platform","","Collaborative test for issue","","","Issues can be assigned to another users",""
"passed","Sat May 11 14:48:25 GMT 2024","Sat May 11 14:48:31 GMT 2024","5366","Platform","","recruit tests","","","create-skill-candidate-with-skill",""
"passed","Sat May 11 14:46:05 GMT 2024","Sat May 11 14:46:15 GMT 2024","9369","Platform","","Documents tests","","","Add Link to the Document",""
"passed","Sat May 11 14:45:27 GMT 2024","Sat May 11 14:45:32 GMT 2024","4757","Platform","","contact tests","","","kick-and-delete-employee",""
"passed","Sat May 11 14:45:48 GMT 2024","Sat May 11 14:45:55 GMT 2024","6775","Platform","","Documents tests","","","Move document",""
"passed","Sat May 11 14:48:15 GMT 2024","Sat May 11 14:48:19 GMT 2024","3089","Platform","","Vacancy tests","","","Export vacancies",""
"passed","Sat May 11 14:52:05 GMT 2024","Sat May 11 14:52:16 GMT 2024","10708","Platform","","Relations","","","Reference another issue",""
"passed","Sat May 11 14:47:06 GMT 2024","Sat May 11 14:47:19 GMT 2024","12818","Platform","","Fulltext index > Indexed data does not leak cross workspace","","","Search issue from another workspace",""
"passed","Sat May 11 14:50:37 GMT 2024","Sat May 11 14:50:43 GMT 2024","5922","Platform","","tracker layout tests","","","issues-component-grouping-layout",""
"passed","Sat May 11 14:54:08 GMT 2024","Sat May 11 14:54:13 GMT 2024","4945","Platform","","Tracker tests","","","create-issue-draft",""
"passed","Sat May 11 14:46:27 GMT 2024","Sat May 11 14:46:36 GMT 2024","9584","Platform","","Planning ToDo tests","","","Add several slots for the same day",""
"passed","Sat May 11 14:48:02 GMT 2024","Sat May 11 14:48:10 GMT 2024","8046","Platform","","Vacancy tests","","","Edit a Vacancy",""
"passed","Sat May 11 14:50:06 GMT 2024","Sat May 11 14:50:25 GMT 2024","19030","Platform","","tracker layout tests","","","issues-status-grouping-layout",""
"passed","Sat May 11 14:49:37 GMT 2024","Sat May 11 14:49:47 GMT 2024","9854","Platform","","Tracker issue tests","","","Move to project",""
"passed","Sat May 11 14:51:15 GMT 2024","Sat May 11 14:51:24 GMT 2024","8422","Platform","","Tracker Projects tests","","","Edit project",""
"passed","Sat May 11 14:46:08 GMT 2024","Sat May 11 14:46:21 GMT 2024","12920","Platform","","Fulltext index > Documents","","","Search removed document",""
"passed","Sat May 11 14:48:10 GMT 2024","Sat May 11 14:48:15 GMT 2024","5390","Platform","","Vacancy tests","","","Filter vacancies",""
"passed","Sat May 11 14:53:28 GMT 2024","Sat May 11 14:53:39 GMT 2024","11242","Platform","","Workspace tests","","","Create a workspace with join link",""
"skipped","Sat May 11 14:48:40 GMT 2024","Sat May 11 14:48:40 GMT 2024","1","Platform","","Tracker filters tests","","","Created date",""
"passed","Sat May 11 14:45:53 GMT 2024","Sat May 11 14:46:00 GMT 2024","7075","Platform","","Fulltext index > Documents","","","Search created document",""
"passed","Sat May 11 14:46:00 GMT 2024","Sat May 11 14:46:08 GMT 2024","7956","Platform","","Fulltext index > Documents","","","Search updated document",""
"passed","Sat May 11 14:53:39 GMT 2024","Sat May 11 14:53:51 GMT 2024","12172","Platform","","Workspace tests","","","Create a workspace with join link - existing account",""
