"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Apr 25 04:02:37 GMT 2024","Thu Apr 25 04:02:45 GMT 2024","7646","Platform","","Companies tests","","","Edit a Company",""
"passed","Thu Apr 25 04:03:34 GMT 2024","Thu Apr 25 04:03:38 GMT 2024","4028","Platform","","contact tests","","","manage-templates",""
"passed","Thu Apr 25 04:08:36 GMT 2024","Thu Apr 25 04:08:47 GMT 2024","11327","Platform","","Tracker tests","","","report-multiple-time-from-issue-card",""
"passed","Thu Apr 25 04:01:41 GMT 2024","Thu Apr 25 04:01:51 GMT 2024","9630","Platform","","Planning ToDo tests","","","Add several slots for the same day",""
"passed","Thu Apr 25 04:02:36 GMT 2024","Thu Apr 25 04:02:44 GMT 2024","7607","Platform","","Application tests","","","Change & Save all States",""
"passed","Thu Apr 25 04:00:43 GMT 2024","Thu Apr 25 04:00:48 GMT 2024","5543","Platform","","contact tests","","","delete-contact",""
"passed","Thu Apr 25 04:08:31 GMT 2024","Thu Apr 25 04:08:43 GMT 2024","11873","Platform","","Workspace tests","","","Create a workspace with join link - existing account",""
"passed","Thu Apr 25 04:02:53 GMT 2024","Thu Apr 25 04:02:58 GMT 2024","5002","Platform","","candidate/talents tests","","","create-candidate",""
"passed","Thu Apr 25 04:07:44 GMT 2024","Thu Apr 25 04:08:02 GMT 2024","17931","Platform","","Tracker tests","","","save-view-options",""
"passed","Thu Apr 25 04:06:39 GMT 2024","Thu Apr 25 04:06:48 GMT 2024","8966","Platform","","Relations","","","Mark as blocked by",""
"passed","Thu Apr 25 04:01:07 GMT 2024","Thu Apr 25 04:01:12 GMT 2024","5006","Platform","","Teamspace tests","","","Edit teamspace",""
"passed","Thu Apr 25 04:05:33 GMT 2024","Thu Apr 25 04:05:42 GMT 2024","9074","Platform","","Tracker issue tests","","","Add comment by popup",""
"passed","Thu Apr 25 04:02:29 GMT 2024","Thu Apr 25 04:02:32 GMT 2024","2750","Platform","","Planning ToDo tests","","","Delete ToDo",""
"passed","Thu Apr 25 04:00:50 GMT 2024","Thu Apr 25 04:01:00 GMT 2024","9674","Platform","","Documents link tests","","","Document public link revoke",""
"passed","Thu Apr 25 04:08:43 GMT 2024","Thu Apr 25 04:08:52 GMT 2024","9575","Platform","","Workspace tests","","","Create workspace with LastToken in the localStorage",""
"skipped","Thu Apr 25 04:05:09 GMT 2024","Thu Apr 25 04:05:09 GMT 2024","0","Platform","","Tracker filters tests","","","Due date filter",""
"passed","Thu Apr 25 04:02:32 GMT 2024","Thu Apr 25 04:02:37 GMT 2024","5333","Platform","","Companies tests","","","Create a new Company",""
"passed","Thu Apr 25 04:02:12 GMT 2024","Thu Apr 25 04:02:20 GMT 2024","8286","Platform","","Planning ToDo tests","","","New ToDo",""
"passed","Thu Apr 25 04:04:07 GMT 2024","Thu Apr 25 04:04:19 GMT 2024","11840","Platform","","Tracker issue tests","","","Create an issue with all parameters and attachments",""
