"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 13 05:45:26 GMT 2023","Mon Nov 13 05:45:37 GMT 2023","11140","chromium","recruiting/applications.spec.ts","Application tests","","","Change Done status",""
"passed","Mon Nov 13 05:47:11 GMT 2023","Mon Nov 13 05:47:17 GMT 2023","5669","chromium","settings.spec.ts","contact tests","","","create-template",""
"passed","Mon Nov 13 05:59:09 GMT 2023","Mon Nov 13 05:59:28 GMT 2023","18979","chromium","tracker/tracker.spec.ts","","","","report-time-from-main-view",""
"passed","Mon Nov 13 05:59:28 GMT 2023","Mon Nov 13 05:59:40 GMT 2023","12060","chromium","tracker/tracker.spec.ts","","","","create-issue-draft",""
"passed","Mon Nov 13 05:45:47 GMT 2023","Mon Nov 13 05:45:58 GMT 2023","11050","chromium","recruiting/applications.spec.ts","Application tests","","","Change & Save all States",""
"passed","Mon Nov 13 05:56:38 GMT 2023","Mon Nov 13 05:56:50 GMT 2023","11982","chromium","tracker/tracker.projects.spec.ts","component tests","","","create-component-issue",""
"passed","Mon Nov 13 05:45:07 GMT 2023","Mon Nov 13 05:45:16 GMT 2023","8734","chromium","recruiting/applications.spec.ts","Application tests","","","create application",""
"passed","Mon Nov 13 05:52:09 GMT 2023","Mon Nov 13 05:53:06 GMT 2023","57087","chromium","tracker/tracker.layout.spec.ts","tracker layout tests","","","issues-no grouping-grouping-layout",""
"passed","Mon Nov 13 05:47:25 GMT 2023","Mon Nov 13 05:47:32 GMT 2023","6815","chromium","tags.spec.ts","recruit tests","","","create-skill-candidate-with-skill",""
"passed","Mon Nov 13 05:44:05 GMT 2023","Mon Nov 13 05:44:11 GMT 2023","5966","chromium","actions.spec.ts","actions tests","","","action-new-candidate",""
"passed","Mon Nov 13 05:51:17 GMT 2023","Mon Nov 13 05:52:09 GMT 2023","51849","chromium","tracker/tracker.layout.spec.ts","tracker layout tests","","","issues-milestone-grouping-layout",""
"passed","Mon Nov 13 05:47:32 GMT 2023","Mon Nov 13 05:47:41 GMT 2023","8955","chromium","tags.spec.ts","recruit tests","","","create-tag-candidate",""
"passed","Mon Nov 13 05:45:37 GMT 2023","Mon Nov 13 05:45:47 GMT 2023","9504","chromium","recruiting/applications.spec.ts","Application tests","","","Delete an Application",""
"passed","Mon Nov 13 05:55:17 GMT 2023","Mon Nov 13 05:56:33 GMT 2023","76188","chromium","tracker/tracker.layout.spec.ts","tracker layout tests","","","issues-priority-ordering-layout",""
"passed","Mon Nov 13 05:47:06 GMT 2023","Mon Nov 13 05:47:11 GMT 2023","4973","chromium","settings.spec.ts","contact tests","","","update-profile",""
"passed","Mon Nov 13 05:44:52 GMT 2023","Mon Nov 13 05:44:58 GMT 2023","5868","chromium","contacts.spec.ts","contact tests","","","kick-and-delete-employee",""
"passed","Mon Nov 13 05:46:52 GMT 2023","Mon Nov 13 05:46:56 GMT 2023","4446","chromium","recruiting/vacancies.spec.ts","recruit tests","","","use-kanban",""
"passed","Mon Nov 13 05:56:50 GMT 2023","Mon Nov 13 05:57:27 GMT 2023","36885","chromium","tracker/tracker.spec.ts","","","","issues-status-display",""
"passed","Mon Nov 13 05:59:40 GMT 2023","Mon Nov 13 05:59:59 GMT 2023","18808","chromium","tracker/tracker.spec.ts","","","","sub-issue-draft",""
"passed","Mon Nov 13 05:58:13 GMT 2023","Mon Nov 13 05:58:49 GMT 2023","36451","chromium","tracker/tracker.spec.ts","","","","report-time-from-issue-card",""
"passed","Mon Nov 13 05:47:41 GMT 2023","Mon Nov 13 05:47:57 GMT 2023","15861","chromium","tracker/issues.spec.ts","tracker issue tests","","","Create an issue with all parameters and attachments",""
"passed","Mon Nov 13 05:45:16 GMT 2023","Mon Nov 13 05:45:26 GMT 2023","10258","chromium","recruiting/applications.spec.ts","Application tests","","","Edit an Application",""
"passed","Mon Nov 13 05:45:01 GMT 2023","Mon Nov 13 05:45:07 GMT 2023","6027","chromium","org.members.spec.ts","recruit tests","","","org-add-member",""
"passed","Mon Nov 13 05:46:05 GMT 2023","Mon Nov 13 05:46:12 GMT 2023","7236","chromium","recruiting/talents.spec.ts","candidate/talents tests","","","create-candidate",""
"passed","Mon Nov 13 06:00:06 GMT 2023","Mon Nov 13 06:00:12 GMT 2023","5632","chromium","workbench.spec.ts","workbench tests","","","check-for-last-loc",""
"passed","Mon Nov 13 05:44:20 GMT 2023","Mon Nov 13 05:44:26 GMT 2023","5587","chromium","channel.spec.ts","channel tests","","","create new private channel tests",""
"passed","Mon Nov 13 05:44:26 GMT 2023","Mon Nov 13 05:44:33 GMT 2023","7506","chromium","contact.duplicate.spec.ts","duplicate-org-test","","","check-contact-exists",""
"passed","Mon Nov 13 05:44:11 GMT 2023","Mon Nov 13 05:44:15 GMT 2023","3799","chromium","actions.spec.ts","actions tests","","","action-switch-vacancies",""
"passed","Mon Nov 13 05:44:33 GMT 2023","Mon Nov 13 05:44:38 GMT 2023","4862","chromium","contacts.spec.ts","contact tests","","","create-contact",""
"passed","Mon Nov 13 05:54:17 GMT 2023","Mon Nov 13 05:55:17 GMT 2023","59562","chromium","tracker/tracker.layout.spec.ts","tracker layout tests","","","issues-modified-ordering-layout",""
"passed","Mon Nov 13 05:44:58 GMT 2023","Mon Nov 13 05:45:01 GMT 2023","3168","chromium","login.spec.ts","login test","","","check login",""
"skipped","Mon Nov 13 05:45:58 GMT 2023","Mon Nov 13 05:45:58 GMT 2023","1","chromium","recruiting/interview.spec.ts","interview tests","","","create-interview",""
"passed","Mon Nov 13 05:44:42 GMT 2023","Mon Nov 13 05:44:47 GMT 2023","4161","chromium","contacts.spec.ts","contact tests","","","contact-search",""
"passed","Mon Nov 13 05:44:38 GMT 2023","Mon Nov 13 05:44:42 GMT 2023","4535","chromium","contacts.spec.ts","contact tests","","","create-company",""
"passed","Mon Nov 13 05:46:29 GMT 2023","Mon Nov 13 05:46:46 GMT 2023","16205","chromium","recruiting/talents.spec.ts","candidate/talents tests","","","Merge contacts",""
"passed","Mon Nov 13 05:57:27 GMT 2023","Mon Nov 13 05:57:52 GMT 2023","25684","chromium","tracker/tracker.spec.ts","","","","save-view-options",""
"passed","Mon Nov 13 05:49:07 GMT 2023","Mon Nov 13 05:49:49 GMT 2023","42613","chromium","tracker/tracker.layout.spec.ts","tracker layout tests","","","issues-assignee-grouping-layout",""
"passed","Mon Nov 13 05:46:56 GMT 2023","Mon Nov 13 05:47:06 GMT 2023","10422","chromium","recruiting/vacancies.spec.ts","recruit tests","","","Edit a Vacancy",""
"passed","Mon Nov 13 05:59:59 GMT 2023","Mon Nov 13 06:00:06 GMT 2023","7933","chromium","workbench.spec.ts","workbench tests","","","navigator",""
"passed","Mon Nov 13 05:50:33 GMT 2023","Mon Nov 13 05:51:17 GMT 2023","44371","chromium","tracker/tracker.layout.spec.ts","tracker layout tests","","","issues-component-grouping-layout",""
"passed","Mon Nov 13 05:46:23 GMT 2023","Mon Nov 13 05:46:29 GMT 2023","6046","chromium","recruiting/talents.spec.ts","candidate/talents tests","","","Delete the Talent",""
"passed","Mon Nov 13 05:44:47 GMT 2023","Mon Nov 13 05:44:52 GMT 2023","5349","chromium","contacts.spec.ts","contact tests","","","delete-contact",""
