"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 15 08:23:55 GMT 2024","Mon Apr 15 08:24:12 GMT 2024","17281","Platform","","Tracker filters tests","","","Modified by filter",""
"passed","Mon Apr 15 08:26:12 GMT 2024","Mon Apr 15 08:26:19 GMT 2024","7029","Platform","","Mentions issue tests","","","Check that the backlink shown in the Issue activity",""
"passed","Mon Apr 15 08:18:54 GMT 2024","Mon Apr 15 08:19:09 GMT 2024","15059","Platform","","Collaborative test for issue","","","Issues can be assigned to another users",""
"passed","Mon Apr 15 08:27:43 GMT 2024","Mon Apr 15 08:27:49 GMT 2024","6101","Platform","","workbench tests","","","navigator",""
"passed","Mon Apr 15 08:21:48 GMT 2024","Mon Apr 15 08:21:55 GMT 2024","6371","Platform","","Application tests","","","Delete an Application",""
"passed","Mon Apr 15 08:25:48 GMT 2024","Mon Apr 15 08:25:51 GMT 2024","3553","Platform","","Tracker Projects tests","","","Create project",""
"passed","Mon Apr 15 08:24:12 GMT 2024","Mon Apr 15 08:24:20 GMT 2024","7334","Platform","","Tracker filters tests","","","Label filter",""
"passed","Mon Apr 15 08:23:19 GMT 2024","Mon Apr 15 08:23:31 GMT 2024","12164","Platform","","Tracker filters tests","","","Priority filter",""
"passed","Mon Apr 15 08:20:38 GMT 2024","Mon Apr 15 08:20:44 GMT 2024","5242","Platform","","Fulltext index > Issues","","","Search created issue",""
"passed","Mon Apr 15 08:25:41 GMT 2024","Mon Apr 15 08:25:45 GMT 2024","3514","Platform","","Tracker milestone tests","","","Edit a Milestone",""
"passed","Mon Apr 15 08:22:56 GMT 2024","Mon Apr 15 08:23:00 GMT 2024","4072","Platform","","contact tests","","","manage-templates",""
"passed","Mon Apr 15 08:28:07 GMT 2024","Mon Apr 15 08:28:30 GMT 2024","23809","Platform","","Tracker tests","","","report-time-from-issue-card",""
"passed","Mon Apr 15 08:20:48 GMT 2024","Mon Apr 15 08:20:52 GMT 2024","4295","Platform","","Teamspace tests","","","Archive teamspace",""
"passed","Mon Apr 15 08:21:34 GMT 2024","Mon Apr 15 08:21:40 GMT 2024","5564","Platform","","Application tests","","","create application",""
"passed","Mon Apr 15 08:26:34 GMT 2024","Mon Apr 15 08:26:48 GMT 2024","13483","Platform","","Relations","","","Mark as blocking",""
"passed","Mon Apr 15 08:26:57 GMT 2024","Mon Apr 15 08:27:07 GMT 2024","9439","Platform","","Tracker sub-issues tests","","","Delete a sub-issue",""
"passed","Mon Apr 15 08:28:43 GMT 2024","Mon Apr 15 08:28:57 GMT 2024","13705","Platform","","Tracker tests","","","report-time-from-main-view",""
