"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 19 04:53:06 GMT 2024","Tue Mar 19 04:53:10 GMT 2024","4201","Platform","","Companies tests","","","Delete a Company",""
"passed","Tue Mar 19 04:59:18 GMT 2024","Tue Mar 19 04:59:31 GMT 2024","13161","Platform","","Tracker tests","","","my-issues",""
"passed","Tue Mar 19 04:52:05 GMT 2024","Tue Mar 19 04:52:10 GMT 2024","5142","Platform","","Teamspace tests","","","Edit teamspace",""
"passed","Tue Mar 19 04:53:37 GMT 2024","Tue Mar 19 04:53:45 GMT 2024","7953","Platform","","Vacancy tests","","","Edit a Vacancy",""
"passed","Tue Mar 19 04:58:02 GMT 2024","Tue Mar 19 04:58:16 GMT 2024","14261","Platform","","Relations","","","Mark as blocking",""
"passed","Tue Mar 19 04:52:13 GMT 2024","Tue Mar 19 04:52:18 GMT 2024","5027","Platform","","recruit tests","","","org-add-member",""
"passed","Tue Mar 19 04:57:22 GMT 2024","Tue Mar 19 04:57:27 GMT 2024","5242","Platform","","Tracker Projects tests","","","Create project",""
"passed","Tue Mar 19 04:58:30 GMT 2024","Tue Mar 19 04:58:39 GMT 2024","9327","Platform","","Tracker sub-issues tests","","","Create sub-issue from template",""
"passed","Tue Mar 19 04:57:51 GMT 2024","Tue Mar 19 04:58:02 GMT 2024","10454","Platform","","Relations","","","Mark as blocked by",""
"passed","Tue Mar 19 04:56:54 GMT 2024","Tue Mar 19 04:57:00 GMT 2024","6066","Platform","","tracker layout tests","","","issues-no grouping-grouping-layout",""
"passed","Tue Mar 19 04:54:46 GMT 2024","Tue Mar 19 04:54:58 GMT 2024","12116","Platform","","Tracker filters tests","","","Status filter",""
"passed","Tue Mar 19 04:53:33 GMT 2024","Tue Mar 19 04:53:37 GMT 2024","3753","Platform","","Vacancy tests","","","use-kanban",""
"passed","Tue Mar 19 04:57:15 GMT 2024","Tue Mar 19 04:57:22 GMT 2024","7138","Platform","","tracker layout tests","","","issues-priority-ordering-layout",""
"passed","Tue Mar 19 04:57:41 GMT 2024","Tue Mar 19 04:57:51 GMT 2024","10083","Platform","","Tracker public link issues tests","","","Public link Revoke",""
"passed","Tue Mar 19 04:53:53 GMT 2024","Tue Mar 19 04:53:57 GMT 2024","4154","Platform","","contact tests","","","update-profile",""
"passed","Tue Mar 19 04:56:26 GMT 2024","Tue Mar 19 04:56:33 GMT 2024","7922","Platform","","Tracker filters tests","","","Label filter",""
"passed","Tue Mar 19 04:52:52 GMT 2024","Tue Mar 19 04:52:58 GMT 2024","6592","Platform","","Application tests","","","create application",""
"passed","Tue Mar 19 04:56:29 GMT 2024","Tue Mar 19 04:56:35 GMT 2024","5659","Platform","","tracker layout tests","","","issues-assignee-grouping-layout",""
"passed","Tue Mar 19 04:53:49 GMT 2024","Tue Mar 19 04:53:53 GMT 2024","3557","Platform","","candidate/talents tests","","","Match to vacancy",""
"passed","Tue Mar 19 04:53:50 GMT 2024","Tue Mar 19 04:53:54 GMT 2024","3798","Platform","","Vacancy tests","","","Export vacancies",""
"passed","Tue Mar 19 04:52:02 GMT 2024","Tue Mar 19 04:52:05 GMT 2024","3448","Platform","","Teamspace tests","","","Archive teamspace",""
"passed","Tue Mar 19 04:51:58 GMT 2024","Tue Mar 19 04:52:02 GMT 2024","3687","Platform","","Teamspace tests","","","Create a teamspace",""
"passed","Tue Mar 19 04:56:48 GMT 2024","Tue Mar 19 04:56:54 GMT 2024","6132","Platform","","tracker layout tests","","","issues-milestone-grouping-layout",""
"passed","Tue Mar 19 04:53:54 GMT 2024","Tue Mar 19 04:53:59 GMT 2024","5085","Platform","","Vacancy tests","","","Archive a Vacancy",""
