"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 23 04:56:21 GMT 2024","Thu May 23 04:56:26 GMT 2024","5520","Platform","","tracker layout tests","","","issues-assignee-grouping-layout",""
"passed","Thu May 23 04:58:58 GMT 2024","Thu May 23 04:59:14 GMT 2024","15391","Platform","","Tracker tests","","","my-issues",""
"passed","Thu May 23 04:52:15 GMT 2024","Thu May 23 04:52:27 GMT 2024","11419","Platform","","Fulltext index > Issues","","","Search updated issue",""
"passed","Thu May 23 04:54:26 GMT 2024","Thu May 23 04:54:35 GMT 2024","8576","Platform","","Attachments tests","","","Create issue with several attachment test",""
"passed","Thu May 23 04:56:26 GMT 2024","Thu May 23 04:56:32 GMT 2024","6306","Platform","","tracker layout tests","","","issues-priority-grouping-layout",""
"passed","Thu May 23 04:51:36 GMT 2024","Thu May 23 04:51:43 GMT 2024","6934","Platform","","Documents tests","","","Move document",""
"passed","Thu May 23 04:57:21 GMT 2024","Thu May 23 04:57:27 GMT 2024","6554","Platform","","Tracker Projects tests","","","Archive Project",""
"passed","Thu May 23 04:57:30 GMT 2024","Thu May 23 04:57:42 GMT 2024","11928","Platform","","Tracker public link issues tests","","","Public link Revoke",""
"passed","Thu May 23 04:57:08 GMT 2024","Thu May 23 04:57:14 GMT 2024","5685","Platform","","Tracker milestone tests","","","Edit a Milestone",""
"passed","Thu May 23 04:51:52 GMT 2024","Thu May 23 04:51:59 GMT 2024","6706","Platform","","Fulltext index > Documents","","","Search created document",""
"passed","Thu May 23 04:56:22 GMT 2024","Thu May 23 04:56:30 GMT 2024","7207","Platform","","Tracker issue tests","","","Add comment with image attachment",""
"passed","Thu May 23 04:51:59 GMT 2024","Thu May 23 04:52:04 GMT 2024","5535","Platform","","Fulltext index > Documents","","","Search updated document",""
"passed","Thu May 23 04:56:39 GMT 2024","Thu May 23 04:56:42 GMT 2024","3361","Platform","","","","","check-status-loading",""
"passed","Thu May 23 04:56:02 GMT 2024","Thu May 23 04:56:21 GMT 2024","19029","Platform","","tracker layout tests","","","issues-status-grouping-layout",""
"passed","Thu May 23 04:56:52 GMT 2024","Thu May 23 04:56:59 GMT 2024","6827","Platform","","tracker layout tests","","","issues-modified-ordering-layout",""
"passed","Thu May 23 04:52:29 GMT 2024","Thu May 23 04:52:32 GMT 2024","2751","Platform","","login test","","","check login with wrong user and if the button is disabled",""
"passed","Thu May 23 04:55:19 GMT 2024","Thu May 23 04:55:25 GMT 2024","5706","Platform","","Tracker filters tests","","","Component filter",""
"passed","Thu May 23 04:56:59 GMT 2024","Thu May 23 04:57:06 GMT 2024","7195","Platform","","tracker layout tests","","","issues-priority-ordering-layout",""
"passed","Thu May 23 04:55:01 GMT 2024","Thu May 23 04:55:13 GMT 2024","12122","Platform","","Tracker issue tests","","","Create an issue with all parameters and attachments",""
"passed","Thu May 23 04:56:30 GMT 2024","Thu May 23 04:56:39 GMT 2024","9243","Platform","","Tracker issue tests","","","Add comment by popup",""
"passed","Thu May 23 04:50:30 GMT 2024","Thu May 23 04:50:36 GMT 2024","5640","Platform","","actions tests","","","action-switch-applications",""
"passed","Thu May 23 04:50:47 GMT 2024","Thu May 23 04:50:59 GMT 2024","11937","Platform","","channel tests","","","create new public channel tests and check if the new user have access to it by default",""
"passed","Thu May 23 04:51:15 GMT 2024","Thu May 23 04:51:20 GMT 2024","4647","Platform","","contact tests","","","contact-search",""
"skipped","Thu May 23 04:50:36 GMT 2024","Thu May 23 04:50:36 GMT 2024","0","Platform","","Collaborative tests for Application","","","Add comment from several users",""
"passed","Thu May 23 04:58:06 GMT 2024","Thu May 23 04:58:15 GMT 2024","8942","Platform","","Tracker sub-issues tests","","","Delete a sub-issue",""
"skipped","Thu May 23 04:54:35 GMT 2024","Thu May 23 04:54:35 GMT 2024","0","Platform","","Tracker filters tests","","","Modified date",""
"passed","Thu May 23 04:51:38 GMT 2024","Thu May 23 04:51:42 GMT 2024","4043","Platform","","Teamspace tests","","","Create a teamspace",""
"passed","Thu May 23 04:52:32 GMT 2024","Thu May 23 04:52:35 GMT 2024","2884","Platform","","login test","","","check if user is able to go to to recovery, then login and then signup",""
"passed","Thu May 23 04:51:04 GMT 2024","Thu May 23 04:51:10 GMT 2024","5842","Platform","","contact tests","","","create-contact",""
"passed","Thu May 23 04:51:42 GMT 2024","Thu May 23 04:51:46 GMT 2024","3930","Platform","","Teamspace tests","","","Archive teamspace",""
"passed","Thu May 23 04:54:34 GMT 2024","Thu May 23 04:54:40 GMT 2024","5544","Platform","","Tracker component tests","","","create-component-issue",""
"passed","Thu May 23 04:54:59 GMT 2024","Thu May 23 04:55:19 GMT 2024","19889","Platform","","Tracker filters tests","","","Created by filter",""
"passed","Thu May 23 04:59:19 GMT 2024","Thu May 23 04:59:30 GMT 2024","10702","Platform","","Workspace tests","","","Create a workspace with join link",""
"passed","Thu May 23 04:54:51 GMT 2024","Thu May 23 04:55:01 GMT 2024","10426","Platform","","Tracker duplicate issue tests","","","Create duplicate issues with the same title",""
"passed","Thu May 23 04:57:49 GMT 2024","Thu May 23 04:58:02 GMT 2024","13060","Platform","","Relations","","","Mark as blocking",""
"passed","Thu May 23 04:54:35 GMT 2024","Thu May 23 04:54:47 GMT 2024","12386","Platform","","Tracker filters tests","","","Status filter",""
"passed","Thu May 23 04:51:20 GMT 2024","Thu May 23 04:51:25 GMT 2024","5803","Platform","","contact tests","","","delete-contact",""
"passed","Thu May 23 04:54:40 GMT 2024","Thu May 23 04:54:46 GMT 2024","6572","Platform","","Tracker component tests","","","Edit a component",""
"passed","Thu May 23 04:59:14 GMT 2024","Thu May 23 04:59:37 GMT 2024","23080","Platform","","Tracker tests","","","report-time-from-issue-card",""
"passed","Thu May 23 04:57:03 GMT 2024","Thu May 23 04:57:08 GMT 2024","5445","Platform","","Tracker milestone tests","","","Create a Milestone",""
"passed","Thu May 23 04:58:02 GMT 2024","Thu May 23 04:58:12 GMT 2024","9755","Platform","","Relations","","","Reference another issue",""
"passed","Thu May 23 04:54:07 GMT 2024","Thu May 23 04:54:12 GMT 2024","5148","Platform","","Vacancy tests","","","Filter vacancies",""
"passed","Thu May 23 04:56:49 GMT 2024","Thu May 23 04:56:56 GMT 2024","6892","Platform","","Mentions issue tests","","","When Change assigner user should be added as Collaborators",""
"passed","Thu May 23 04:53:40 GMT 2024","Thu May 23 04:53:50 GMT 2024","9606","Platform","","candidate/talents tests","","","Edit the Talent",""
"passed","Thu May 23 04:50:25 GMT 2024","Thu May 23 04:50:30 GMT 2024","5368","Platform","","actions tests","","","action-switch-vacancies",""
"passed","Thu May 23 04:59:50 GMT 2024","Thu May 23 05:00:03 GMT 2024","12879","Platform","","Tracker tests","","","report-time-from-main-view",""
"passed","Thu May 23 04:51:14 GMT 2024","Thu May 23 04:51:26 GMT 2024","11544","Platform","","Documents link tests","","","Document public link revoke",""
"passed","Thu May 23 04:52:40 GMT 2024","Thu May 23 04:52:50 GMT 2024","9620","Platform","","Planning ToDo tests","","","Add several slots for the same day",""
"passed","Thu May 23 04:52:04 GMT 2024","Thu May 23 04:52:09 GMT 2024","5168","Platform","","Fulltext index > Documents","","","Search removed document",""
"passed","Thu May 23 04:53:56 GMT 2024","Thu May 23 04:54:11 GMT 2024","15050","Platform","","candidate/talents tests","","","Merge contacts",""
"passed","Thu May 23 04:59:37 GMT 2024","Thu May 23 04:59:50 GMT 2024","13348","Platform","","Tracker tests","","","report-multiple-time-from-issue-card",""
"passed","Thu May 23 04:52:48 GMT 2024","Thu May 23 04:52:57 GMT 2024","8370","Platform","","Planning ToDo tests","","","New ToDo",""
"passed","Thu May 23 04:59:30 GMT 2024","Thu May 23 04:59:41 GMT 2024","10960","Platform","","Workspace tests","","","Create a workspace with join link - existing account",""
"passed","Thu May 23 04:53:50 GMT 2024","Thu May 23 04:53:56 GMT 2024","5709","Platform","","candidate/talents tests","","","Delete the Talent",""
"passed","Thu May 23 04:55:51 GMT 2024","Thu May 23 04:55:58 GMT 2024","6987","Platform","","Tracker issue tests","","","Create an Issue from template",""
"passed","Thu May 23 04:52:57 GMT 2024","Thu May 23 04:53:06 GMT 2024","9670","Platform","","Planning ToDo tests","","","Edit a ToDo",""
"passed","Thu May 23 04:57:19 GMT 2024","Thu May 23 04:57:30 GMT 2024","10669","Platform","","Tracker public link issues tests","","","Public link generate",""
"passed","Thu May 23 04:55:58 GMT 2024","Thu May 23 04:56:04 GMT 2024","5479","Platform","","Tracker issue tests","","","Delete an issue",""
"passed","Thu May 23 04:51:10 GMT 2024","Thu May 23 04:51:15 GMT 2024","4979","Platform","","contact tests","","","create-company",""
"passed","Thu May 23 04:55:33 GMT 2024","Thu May 23 04:55:54 GMT 2024","20410","Platform","","Tracker filters tests","","","Modified by filter",""
"passed","Thu May 23 04:57:27 GMT 2024","Thu May 23 04:57:39 GMT 2024","12172","Platform","","Tracker related issue tests","","","New related issue",""
"passed","Thu May 23 04:57:06 GMT 2024","Thu May 23 04:57:12 GMT 2024","5391","Platform","","Tracker Projects tests","","","Create project",""
"passed","Thu May 23 04:51:46 GMT 2024","Thu May 23 04:51:52 GMT 2024","5715","Platform","","Teamspace tests","","","Edit teamspace",""
"passed","Thu May 23 04:54:47 GMT 2024","Thu May 23 04:54:59 GMT 2024","12347","Platform","","Tracker filters tests","","","Priority filter",""
