"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 08 15:30:35 GMT 2023","Fri Dec 08 15:30:41 GMT 2023","5632","Tracker tests","tracker/component.spec.ts","Tracker component tests","","","create-component-issue",""
"passed","Fri Dec 08 15:28:46 GMT 2023","Fri Dec 08 15:28:50 GMT 2023","4177","Channel tests","channel.spec.ts","channel tests","","","create new private channel tests",""
"passed","Fri Dec 08 15:29:31 GMT 2023","Fri Dec 08 15:29:45 GMT 2023","13527","Collaborative tests","collaborative/issues.spec.ts","Collaborative test for issue","","","First user change assignee, second user should see assigned issue",""
"passed","Fri Dec 08 15:30:52 GMT 2023","Fri Dec 08 15:31:13 GMT 2023","21813","Tracker tests","tracker/issues.spec.ts","Tracker issue tests","","","Edit an issue",""
"passed","Fri Dec 08 15:33:53 GMT 2023","Fri Dec 08 15:34:06 GMT 2023","12922","Tracker tests","tracker/tracker.spec.ts","Tracker tests","","","report-time-from-main-view",""
"passed","Fri Dec 08 15:31:38 GMT 2023","Fri Dec 08 15:32:27 GMT 2023","49074","Tracker tests","tracker/layout.spec.ts","tracker layout tests","","","issues-status-grouping-layout",""
"passed","Fri Dec 08 15:30:30 GMT 2023","Fri Dec 08 15:30:36 GMT 2023","5823","Contact test","settings.spec.ts","contact tests","","","manage-templates",""
"passed","Fri Dec 08 15:32:27 GMT 2023","Fri Dec 08 15:32:34 GMT 2023","6424","Tracker tests","tracker/layout.spec.ts","tracker layout tests","","","issues-assignee-grouping-layout",""
"passed","Fri Dec 08 15:33:12 GMT 2023","Fri Dec 08 15:33:27 GMT 2023","15019","Tracker tests","tracker/tracker.spec.ts","Tracker tests","","","my-issues",""
"passed","Fri Dec 08 15:30:26 GMT 2023","Fri Dec 08 15:30:30 GMT 2023","4337","Contact test","settings.spec.ts","contact tests","","","create-template",""
"passed","Fri Dec 08 15:29:50 GMT 2023","Fri Dec 08 15:29:56 GMT 2023","5568","Talents tests","recruiting/talents.spec.ts","candidate/talents tests","","","create-candidate",""
"passed","Fri Dec 08 15:31:11 GMT 2023","Fri Dec 08 15:31:22 GMT 2023","10929","Tracker tests","tracker/filter.spec.ts","Tracker filters tests","","","Status filter",""
"passed","Fri Dec 08 15:32:48 GMT 2023","Fri Dec 08 15:32:52 GMT 2023","4130","Tracker tests","tracker/layout.spec.ts","tracker layout tests","","","issues-no grouping-grouping-layout",""
"passed","Fri Dec 08 15:34:06 GMT 2023","Fri Dec 08 15:34:11 GMT 2023","5618","Tracker tests","tracker/tracker.spec.ts","Tracker tests","","","create-issue-draft",""
"passed","Fri Dec 08 15:32:28 GMT 2023","Fri Dec 08 15:32:57 GMT 2023","29306","Tracker tests","tracker/tracker.spec.ts","Tracker tests","","","issues-status-display",""
"passed","Fri Dec 08 15:33:10 GMT 2023","Fri Dec 08 15:33:15 GMT 2023","4787","Workbench test","workbench.spec.ts","workbench tests","","","navigator",""
"passed","Fri Dec 08 15:30:23 GMT 2023","Fri Dec 08 15:30:28 GMT 2023","5526","Recruit test","tags.spec.ts","recruit tests","","","create-skill-candidate-with-skill",""
"passed","Fri Dec 08 15:30:36 GMT 2023","Fri Dec 08 15:30:54 GMT 2023","17819","Tracker tests","tracker/filter.spec.ts","Tracker filters tests","","","Modified date",""
"passed","Fri Dec 08 15:33:04 GMT 2023","Fri Dec 08 15:33:10 GMT 2023","5980","Tracker tests","tracker/layout.spec.ts","tracker layout tests","","","issues-priority-ordering-layout",""
"passed","Fri Dec 08 15:29:45 GMT 2023","Fri Dec 08 15:29:50 GMT 2023","5690","Review tests","recruiting/reviews.spec.ts","review tests","","","create-review",""
"passed","Fri Dec 08 15:29:28 GMT 2023","Fri Dec 08 15:29:30 GMT 2023","1963","Login test","login.spec.ts","login test","","","check login",""
"passed","Fri Dec 08 15:32:34 GMT 2023","Fri Dec 08 15:32:39 GMT 2023","4638","Tracker tests","tracker/layout.spec.ts","tracker layout tests","","","issues-priority-grouping-layout",""
"passed","Fri Dec 08 15:29:34 GMT 2023","Fri Dec 08 15:29:40 GMT 2023","5222","Application tests","recruiting/applications.spec.ts","Application tests","","","create application",""
"passed","Fri Dec 08 15:30:09 GMT 2023","Fri Dec 08 15:30:21 GMT 2023","12174","Talents tests","recruiting/talents.spec.ts","candidate/talents tests","","","Merge contacts",""
"passed","Fri Dec 08 15:34:11 GMT 2023","Fri Dec 08 15:34:22 GMT 2023","10879","Tracker tests","tracker/tracker.spec.ts","Tracker tests","","","sub-issue-draft",""
"passed","Fri Dec 08 15:30:12 GMT 2023","Fri Dec 08 15:30:16 GMT 2023","3445","Vacancy tests","recruiting/vacancies.spec.ts","Vacancy tests","","","use-kanban",""
"passed","Fri Dec 08 15:32:03 GMT 2023","Fri Dec 08 15:32:09 GMT 2023","5656","Tracker tests","tracker/template.spec.ts","Tracker template tests","","","Create a Template",""
"passed","Fri Dec 08 15:31:13 GMT 2023","Fri Dec 08 15:31:38 GMT 2023","24941","Tracker tests","tracker/issues.spec.ts","Tracker issue tests","","","Set parent issue",""
"passed","Fri Dec 08 15:30:00 GMT 2023","Fri Dec 08 15:30:08 GMT 2023","8052","Application tests","recruiting/applications.spec.ts","Application tests","","","Change & Save all States",""
"passed","Fri Dec 08 15:29:11 GMT 2023","Fri Dec 08 15:29:15 GMT 2023","3120","Contact test","contacts.spec.ts","contact tests","","","create-company",""
"passed","Fri Dec 08 15:32:52 GMT 2023","Fri Dec 08 15:32:58 GMT 2023","5956","Tracker tests","tracker/layout.spec.ts","tracker layout tests","","","issues-status-ordering-layout",""
"passed","Fri Dec 08 15:30:54 GMT 2023","Fri Dec 08 15:31:11 GMT 2023","17218","Tracker tests","tracker/filter.spec.ts","Tracker filters tests","","","Created date",""
"passed","Fri Dec 08 15:28:46 GMT 2023","Fri Dec 08 15:28:50 GMT 2023","4238","Actions tests","actions.spec.ts","actions tests","","","action-new-candidate",""
"passed","Fri Dec 08 15:30:04 GMT 2023","Fri Dec 08 15:30:09 GMT 2023","4849","Talents tests","recruiting/talents.spec.ts","candidate/talents tests","","","Delete the Talent",""
"passed","Fri Dec 08 15:28:54 GMT 2023","Fri Dec 08 15:28:57 GMT 2023","3737","Actions tests","actions.spec.ts","actions tests","","","action-switch-applications",""
"passed","Fri Dec 08 15:28:50 GMT 2023","Fri Dec 08 15:29:04 GMT 2023","13797","Collaborative tests","collaborative/applications.spec.ts","Collaborative tests for Application","","","Add comment from several users",""
"passed","Fri Dec 08 15:32:39 GMT 2023","Fri Dec 08 15:32:43 GMT 2023","3991","Tracker tests","tracker/layout.spec.ts","tracker layout tests","","","issues-component-grouping-layout",""
