"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 03 18:24:24 GMT 2024","Wed Apr 03 18:24:34 GMT 2024","10333","Platform","","Documents link tests","","","Document public link revoke",""
"passed","Wed Apr 03 18:27:46 GMT 2024","Wed Apr 03 18:27:57 GMT 2024","10547","Platform","","Tracker duplicate issue tests","","","Create duplicate issues with the same title",""
"passed","Wed Apr 03 18:31:38 GMT 2024","Wed Apr 03 18:31:57 GMT 2024","19139","Platform","","Tracker template tests","","","Edit a Template",""
"passed","Wed Apr 03 18:26:01 GMT 2024","Wed Apr 03 18:26:10 GMT 2024","8864","Platform","","Application tests","","","Change Done status",""
"passed","Wed Apr 03 18:24:14 GMT 2024","Wed Apr 03 18:24:24 GMT 2024","9719","Platform","","Collaborative test for issue","","","First user change assignee, second user should see assigned issue",""
"passed","Wed Apr 03 18:30:42 GMT 2024","Wed Apr 03 18:30:55 GMT 2024","12625","Platform","","Tracker sub-issues tests","","","create sub-issue",""
"passed","Wed Apr 03 18:29:40 GMT 2024","Wed Apr 03 18:29:47 GMT 2024","6988","Platform","","Mentions issue tests","","","When Change assigner user should be added as Collaborators",""
"passed","Wed Apr 03 18:31:28 GMT 2024","Wed Apr 03 18:31:38 GMT 2024","10005","Platform","","Tracker template tests","","","Create a Template",""
"passed","Wed Apr 03 18:27:57 GMT 2024","Wed Apr 03 18:28:09 GMT 2024","12004","Platform","","Tracker issue tests","","","Create an issue with all parameters and attachments",""
"passed","Wed Apr 03 18:32:38 GMT 2024","Wed Apr 03 18:32:42 GMT 2024","4203","Platform","","Workspace tests","","","Check validation steps description for the create flow",""
"passed","Wed Apr 03 18:24:48 GMT 2024","Wed Apr 03 18:24:55 GMT 2024","7327","Platform","","Fulltext index > Documents","","","Search created document",""
"passed","Wed Apr 03 18:24:02 GMT 2024","Wed Apr 03 18:24:07 GMT 2024","5554","Platform","","duplicate-org-test","","","check-contact-exists",""
"passed","Wed Apr 03 18:29:43 GMT 2024","Wed Apr 03 18:29:50 GMT 2024","7437","Platform","","tracker layout tests","","","issues-milestone-grouping-layout",""
"skipped","Wed Apr 03 18:23:45 GMT 2024","Wed Apr 03 18:23:45 GMT 2024","0","Platform","","Collaborative tests for Application","","","Add comment from several users",""
"passed","Wed Apr 03 18:25:51 GMT 2024","Wed Apr 03 18:26:00 GMT 2024","9048","Platform","","Planning ToDo tests","","","New ToDo",""
"passed","Wed Apr 03 18:23:57 GMT 2024","Wed Apr 03 18:24:02 GMT 2024","4831","Platform","","actions tests","","","action-switch-applications",""
"passed","Wed Apr 03 18:29:50 GMT 2024","Wed Apr 03 18:29:57 GMT 2024","6488","Platform","","tracker layout tests","","","issues-no grouping-grouping-layout",""
"passed","Wed Apr 03 18:26:54 GMT 2024","Wed Apr 03 18:27:09 GMT 2024","14915","Platform","","candidate/talents tests","","","Merge contacts",""
"passed","Wed Apr 03 18:26:49 GMT 2024","Wed Apr 03 18:26:54 GMT 2024","5668","Platform","","candidate/talents tests","","","Delete the Talent",""
"passed","Wed Apr 03 18:28:38 GMT 2024","Wed Apr 03 18:28:46 GMT 2024","8105","Platform","","Tracker issue tests","","","Comment stored after reload the page",""
"passed","Wed Apr 03 18:32:42 GMT 2024","Wed Apr 03 18:32:56 GMT 2024","14209","Platform","","Workspace tests","","","Create a workspace with join link",""
"passed","Wed Apr 03 18:25:09 GMT 2024","Wed Apr 03 18:25:12 GMT 2024","2531","Platform","","login test","","","check login",""
"passed","Wed Apr 03 18:29:57 GMT 2024","Wed Apr 03 18:30:03 GMT 2024","6850","Platform","","tracker layout tests","","","issues-status-ordering-layout",""
"passed","Wed Apr 03 18:24:59 GMT 2024","Wed Apr 03 18:25:09 GMT 2024","9680","Platform","","Documents tests","","","Add Link to the Document",""
"passed","Wed Apr 03 18:27:05 GMT 2024","Wed Apr 03 18:27:11 GMT 2024","5690","Platform","","Vacancy tests","","","Archive a Vacancy",""
"passed","Wed Apr 03 18:26:28 GMT 2024","Wed Apr 03 18:26:33 GMT 2024","4589","Platform","","Companies tests","","","Delete a Company",""
"passed","Wed Apr 03 18:32:09 GMT 2024","Wed Apr 03 18:32:14 GMT 2024","4350","Platform","","workbench tests","","","check-for-last-loc",""
"passed","Wed Apr 03 18:27:42 GMT 2024","Wed Apr 03 18:27:46 GMT 2024","4269","Platform","","Tracker component tests","","","Delete a component",""
"passed","Wed Apr 03 18:29:47 GMT 2024","Wed Apr 03 18:29:54 GMT 2024","6827","Platform","","Mentions issue tests","","","Check that the backlink shown in the Issue activity",""
"passed","Wed Apr 03 18:25:40 GMT 2024","Wed Apr 03 18:25:51 GMT 2024","10985","Platform","","Planning ToDo tests","","","Plan work for several days",""
"passed","Wed Apr 03 18:28:57 GMT 2024","Wed Apr 03 18:29:05 GMT 2024","7433","Platform","","Tracker filters tests","","","Label filter",""
"passed","Wed Apr 03 18:25:04 GMT 2024","Wed Apr 03 18:25:11 GMT 2024","7043","Platform","","Fulltext index > Documents","","","Search removed document",""
"passed","Wed Apr 03 18:31:04 GMT 2024","Wed Apr 03 18:31:16 GMT 2024","11884","Platform","","Relations","","","Reference another issue",""
