"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 02 06:30:12 GMT 2024","Tue Apr 02 06:30:26 GMT 2024","14276","Platform","","Workspace tests","","","Create a workspace with join link",""
"passed","Tue Apr 02 06:30:59 GMT 2024","Tue Apr 02 06:31:04 GMT 2024","4985","Platform","","Tracker tests","","","create-issue-draft",""
"passed","Tue Apr 02 06:26:22 GMT 2024","Tue Apr 02 06:26:30 GMT 2024","7722","Platform","","Tracker filters tests","","","Label filter",""
"passed","Tue Apr 02 06:22:43 GMT 2024","Tue Apr 02 06:22:48 GMT 2024","5423","Platform","","Documents tests","","","Create a document",""
"passed","Tue Apr 02 06:28:35 GMT 2024","Tue Apr 02 06:28:50 GMT 2024","15029","Platform","","Tracker sub-issues tests","","","Edit a sub-issue",""
"passed","Tue Apr 02 06:24:44 GMT 2024","Tue Apr 02 06:24:49 GMT 2024","4214","Platform","","contact tests","","","update-profile",""
"passed","Tue Apr 02 06:25:23 GMT 2024","Tue Apr 02 06:25:34 GMT 2024","10508","Platform","","Tracker duplicate issue tests","","","Create duplicate issues with the same title",""
"passed","Tue Apr 02 06:23:00 GMT 2024","Tue Apr 02 06:23:05 GMT 2024","5522","Platform","","recruit tests","","","org-add-member",""
"passed","Tue Apr 02 06:23:01 GMT 2024","Tue Apr 02 06:23:10 GMT 2024","9491","Platform","","Documents tests","","","Collarabotive edit document content",""
"passed","Tue Apr 02 06:24:25 GMT 2024","Tue Apr 02 06:24:41 GMT 2024","15373","Platform","","candidate/talents tests","","","Merge contacts",""
"passed","Tue Apr 02 06:30:26 GMT 2024","Tue Apr 02 06:30:41 GMT 2024","15330","Platform","","Workspace tests","","","Create a workspace with join link - existing account",""
"skipped","Tue Apr 02 06:26:06 GMT 2024","Tue Apr 02 06:26:06 GMT 2024","1","Platform","","Tracker issue tests","","","Set parent issue",""
"passed","Tue Apr 02 06:27:26 GMT 2024","Tue Apr 02 06:27:33 GMT 2024","7415","Platform","","tracker layout tests","","","issues-status-ordering-layout",""
"passed","Tue Apr 02 06:23:37 GMT 2024","Tue Apr 02 06:23:44 GMT 2024","6897","Platform","","Application tests","","","create application",""
"passed","Tue Apr 02 06:25:34 GMT 2024","Tue Apr 02 06:25:46 GMT 2024","11796","Platform","","Tracker issue tests","","","Create an issue with all parameters and attachments",""
"passed","Tue Apr 02 06:24:42 GMT 2024","Tue Apr 02 06:24:46 GMT 2024","4291","Platform","","Vacancy tests","","","Export vacancies",""
"passed","Tue Apr 02 06:23:59 GMT 2024","Tue Apr 02 06:24:04 GMT 2024","4616","Platform","","review tests","","","create-review",""
"passed","Tue Apr 02 06:24:24 GMT 2024","Tue Apr 02 06:24:28 GMT 2024","3941","Platform","","Vacancy tests","","","use-kanban",""
"passed","Tue Apr 02 06:22:54 GMT 2024","Tue Apr 02 06:23:01 GMT 2024","6897","Platform","","Documents tests","","","Move document",""
"passed","Tue Apr 02 06:25:05 GMT 2024","Tue Apr 02 06:25:13 GMT 2024","7721","Platform","","Tracker component tests","","","create-component-issue",""
"skipped","Tue Apr 02 06:21:57 GMT 2024","Tue Apr 02 06:21:57 GMT 2024","2","Platform","","channel tests","","","create new private channel tests",""
"skipped","Tue Apr 02 06:23:40 GMT 2024","Tue Apr 02 06:23:40 GMT 2024","1","Platform","","Planning ToDo tests","","","Unplanned / Planned ToDo",""
"passed","Tue Apr 02 06:27:19 GMT 2024","Tue Apr 02 06:27:26 GMT 2024","6623","Platform","","Mentions issue tests","","","When Change assigner user should be added as Collaborators",""
"passed","Tue Apr 02 06:24:59 GMT 2024","Tue Apr 02 06:25:08 GMT 2024","9140","Platform","","Attachments tests","","","Create issue with several attachment test",""
