"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 08 11:23:44 GMT 2024","Wed May 08 11:23:50 GMT 2024","5340","Platform","","recruit tests","","","create-skill-candidate-with-skill",""
"passed","Wed May 08 11:22:07 GMT 2024","Wed May 08 11:22:14 GMT 2024","7048","Platform","","Planning ToDo tests","","","Plan work for several days",""
"passed","Wed May 08 11:23:38 GMT 2024","Wed May 08 11:23:43 GMT 2024","4870","Platform","","Vacancy tests","","","Archive a Vacancy",""
"passed","Wed May 08 11:28:59 GMT 2024","Wed May 08 11:29:12 GMT 2024","12659","Platform","","Tracker tests","","","report-multiple-time-from-issue-card",""
"passed","Wed May 08 11:28:30 GMT 2024","Wed May 08 11:28:42 GMT 2024","11909","Platform","","Workspace tests","","","Create a new issue in the workspace with a custom name",""
"passed","Wed May 08 11:20:16 GMT 2024","Wed May 08 11:20:21 GMT 2024","5107","Platform","","actions tests","","","action-switch-vacancies",""
"passed","Wed May 08 11:23:15 GMT 2024","Wed May 08 11:23:22 GMT 2024","6269","Platform","","candidate/talents tests","","","Delete the Talent",""
"skipped","Wed May 08 11:24:55 GMT 2024","Wed May 08 11:24:55 GMT 2024","1","Platform","","Tracker issue tests","","","Set parent issue",""
"passed","Wed May 08 11:26:30 GMT 2024","Wed May 08 11:26:36 GMT 2024","6115","Platform","","Tracker milestone tests","","","Edit a Milestone",""
"passed","Wed May 08 11:27:03 GMT 2024","Wed May 08 11:27:15 GMT 2024","11343","Platform","","Tracker sub-issues tests","","","create sub-issue",""
"passed","Wed May 08 11:29:12 GMT 2024","Wed May 08 11:29:25 GMT 2024","13196","Platform","","Tracker tests","","","report-time-from-main-view",""
"passed","Wed May 08 11:23:00 GMT 2024","Wed May 08 11:23:06 GMT 2024","5660","Platform","","candidate/talents tests","","","create-candidate",""
"passed","Wed May 08 11:24:43 GMT 2024","Wed May 08 11:24:49 GMT 2024","5849","Platform","","Tracker filters tests","","","Component filter",""
"passed","Wed May 08 11:25:57 GMT 2024","Wed May 08 11:26:03 GMT 2024","6234","Platform","","tracker layout tests","","","issues-component-grouping-layout",""
"passed","Wed May 08 11:26:10 GMT 2024","Wed May 08 11:26:17 GMT 2024","6792","Platform","","tracker layout tests","","","issues-no grouping-grouping-layout",""
"passed","Wed May 08 11:28:36 GMT 2024","Wed May 08 11:28:59 GMT 2024","22863","Platform","","Tracker tests","","","report-time-from-issue-card",""
"skipped","Wed May 08 11:22:31 GMT 2024","Wed May 08 11:22:31 GMT 2024","1","Platform","","Planning ToDo tests","","","Unplanned / Planned ToDo",""
