"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 27 18:24:18 GMT 2024","Tue Feb 27 18:24:22 GMT 2024","3958","Platform","","Vacancy tests","","","use-kanban",""
"passed","Tue Feb 27 18:24:55 GMT 2024","Tue Feb 27 18:25:02 GMT 2024","7131","Platform","","Tracker component tests","","","create-component-issue",""
"passed","Tue Feb 27 18:26:15 GMT 2024","Tue Feb 27 18:26:20 GMT 2024","5214","Platform","","Tracker filters tests","","","Component filter",""
"passed","Tue Feb 27 18:24:50 GMT 2024","Tue Feb 27 18:24:54 GMT 2024","3767","Platform","","contact tests","","","manage-templates",""
"passed","Tue Feb 27 18:24:22 GMT 2024","Tue Feb 27 18:24:29 GMT 2024","7295","Platform","","Vacancy tests","","","Edit a Vacancy",""
"passed","Tue Feb 27 18:27:01 GMT 2024","Tue Feb 27 18:27:08 GMT 2024","7053","Platform","","Mentions issue tests","","","Check that the backlink shown in the Issue activity",""
"passed","Tue Feb 27 18:24:35 GMT 2024","Tue Feb 27 18:24:38 GMT 2024","3141","Platform","","Vacancy tests","","","Export vacancies",""
"passed","Tue Feb 27 18:28:20 GMT 2024","Tue Feb 27 18:28:36 GMT 2024","15679","Platform","","Tracker tests","","","issues-status-display",""
"passed","Tue Feb 27 18:23:20 GMT 2024","Tue Feb 27 18:23:28 GMT 2024","7733","Platform","","Collaborative test for issue","","","First user change assignee, second user should see assigned issue",""
"passed","Tue Feb 27 18:23:01 GMT 2024","Tue Feb 27 18:23:06 GMT 2024","4740","Platform","","actions tests","","","action-switch-vacancies",""
"passed","Tue Feb 27 18:23:29 GMT 2024","Tue Feb 27 18:23:33 GMT 2024","4066","Platform","","contact tests","","","delete-contact",""
"passed","Tue Feb 27 18:26:38 GMT 2024","Tue Feb 27 18:26:44 GMT 2024","6153","Platform","","tracker layout tests","","","issues-assignee-grouping-layout",""
"passed","Tue Feb 27 18:23:28 GMT 2024","Tue Feb 27 18:23:30 GMT 2024","2200","Platform","","login test","","","check login",""
"passed","Tue Feb 27 18:27:48 GMT 2024","Tue Feb 27 18:27:59 GMT 2024","11499","Platform","","Relations","","","Mark as blocking",""
"passed","Tue Feb 27 18:26:30 GMT 2024","Tue Feb 27 18:26:37 GMT 2024","6510","Platform","","Tracker issue tests","","","Add comment with image attachment",""
"passed","Tue Feb 27 18:24:43 GMT 2024","Tue Feb 27 18:24:48 GMT 2024","5426","Platform","","recruit tests","","","create-skill-candidate-with-skill",""
"passed","Tue Feb 27 18:23:11 GMT 2024","Tue Feb 27 18:23:16 GMT 2024","4965","Platform","","duplicate-org-test","","","check-contact-exists",""
"passed","Tue Feb 27 18:28:51 GMT 2024","Tue Feb 27 18:28:54 GMT 2024","3518","Platform","","workbench tests","","","check-for-last-loc",""
"passed","Tue Feb 27 18:27:19 GMT 2024","Tue Feb 27 18:27:22 GMT 2024","3859","Platform","","Tracker milestone tests","","","Delete a Milestone",""
"passed","Tue Feb 27 18:24:38 GMT 2024","Tue Feb 27 18:24:43 GMT 2024","4878","Platform","","Vacancy tests","","","Archive a Vacancy",""
"passed","Tue Feb 27 18:28:04 GMT 2024","Tue Feb 27 18:28:11 GMT 2024","7704","Platform","","Tracker sub-issues tests","","","Delete a sub-issue",""
"passed","Tue Feb 27 18:26:14 GMT 2024","Tue Feb 27 18:26:30 GMT 2024","16226","Platform","","Tracker issue tests","","","Check the changed description activity",""
"passed","Tue Feb 27 18:27:09 GMT 2024","Tue Feb 27 18:27:16 GMT 2024","6236","Platform","","tracker layout tests","","","issues-status-ordering-layout",""
"passed","Tue Feb 27 18:25:21 GMT 2024","Tue Feb 27 18:25:31 GMT 2024","9767","Platform","","Tracker issue tests","","","Create an issue with all parameters and attachments",""
"passed","Tue Feb 27 18:27:27 GMT 2024","Tue Feb 27 18:27:35 GMT 2024","7977","Platform","","Tracker Projects tests","","","Edit project",""
"passed","Tue Feb 27 18:27:13 GMT 2024","Tue Feb 27 18:27:19 GMT 2024","5556","Platform","","Tracker milestone tests","","","Edit a Milestone",""
"passed","Tue Feb 27 18:26:54 GMT 2024","Tue Feb 27 18:27:01 GMT 2024","7309","Platform","","Mentions issue tests","","","Check that the backlink shown in the Contact activity",""
"passed","Tue Feb 27 18:23:25 GMT 2024","Tue Feb 27 18:23:29 GMT 2024","3706","Platform","","contact tests","","","contact-search",""
"passed","Tue Feb 27 18:27:35 GMT 2024","Tue Feb 27 18:27:41 GMT 2024","5818","Platform","","Tracker Projects tests","","","Archive Project",""
"passed","Tue Feb 27 18:29:48 GMT 2024","Tue Feb 27 18:29:52 GMT 2024","4485","Platform","","Tracker tests","","","create-issue-draft",""
"passed","Tue Feb 27 18:23:37 GMT 2024","Tue Feb 27 18:23:43 GMT 2024","5727","Platform","","Companies tests","","","Create a new Company",""
"passed","Tue Feb 27 18:23:51 GMT 2024","Tue Feb 27 18:23:56 GMT 2024","4909","Platform","","Companies tests","","","Delete a Company",""
"passed","Tue Feb 27 18:24:46 GMT 2024","Tue Feb 27 18:24:50 GMT 2024","4826","Platform","","contact tests","","","create-template",""
"passed","Tue Feb 27 18:25:17 GMT 2024","Tue Feb 27 18:25:31 GMT 2024","14808","Platform","","Tracker filters tests","","","Created date",""
"passed","Tue Feb 27 18:23:33 GMT 2024","Tue Feb 27 18:23:37 GMT 2024","4555","Platform","","contact tests","","","kick-and-delete-employee",""
"passed","Tue Feb 27 18:25:12 GMT 2024","Tue Feb 27 18:25:21 GMT 2024","8872","Platform","","Tracker duplicate issue tests","","","Create duplicate issues with the same title",""
"passed","Tue Feb 27 18:23:30 GMT 2024","Tue Feb 27 18:23:35 GMT 2024","4915","Platform","","recruit tests","","","org-add-member",""
"passed","Tue Feb 27 18:29:26 GMT 2024","Tue Feb 27 18:29:37 GMT 2024","11403","Platform","","Tracker tests","","","report-multiple-time-from-issue-card",""
"passed","Tue Feb 27 18:26:37 GMT 2024","Tue Feb 27 18:26:40 GMT 2024","3294","Platform","","","","","check-status-loading",""
"passed","Tue Feb 27 18:24:01 GMT 2024","Tue Feb 27 18:24:07 GMT 2024","6047","Platform","","candidate/talents tests","","","create-candidate",""
"passed","Tue Feb 27 18:23:20 GMT 2024","Tue Feb 27 18:23:25 GMT 2024","4624","Platform","","contact tests","","","create-company",""
"passed","Tue Feb 27 18:28:41 GMT 2024","Tue Feb 27 18:28:46 GMT 2024","4280","Platform","","Tracker template tests","","","Delete Template",""
"passed","Tue Feb 27 18:26:20 GMT 2024","Tue Feb 27 18:26:38 GMT 2024","17954","Platform","","tracker layout tests","","","issues-status-grouping-layout",""
"passed","Tue Feb 27 18:28:52 GMT 2024","Tue Feb 27 18:29:05 GMT 2024","12557","Platform","","Tracker tests","","","my-issues",""
"passed","Tue Feb 27 18:25:08 GMT 2024","Tue Feb 27 18:25:12 GMT 2024","3970","Platform","","Tracker component tests","","","Delete a component",""
"passed","Tue Feb 27 18:24:13 GMT 2024","Tue Feb 27 18:24:18 GMT 2024","5135","Platform","","Vacancy tests","","","create-vacancy",""
"passed","Tue Feb 27 18:28:36 GMT 2024","Tue Feb 27 18:28:52 GMT 2024","16338","Platform","","Tracker tests","","","save-view-options",""
"passed","Tue Feb 27 18:23:56 GMT 2024","Tue Feb 27 18:24:04 GMT 2024","7705","Platform","","Application tests","","","Change & Save all States",""
"passed","Tue Feb 27 18:25:02 GMT 2024","Tue Feb 27 18:25:17 GMT 2024","14650","Platform","","Tracker filters tests","","","Modified date",""
"passed","Tue Feb 27 18:27:04 GMT 2024","Tue Feb 27 18:27:09 GMT 2024","5755","Platform","","tracker layout tests","","","issues-no grouping-grouping-layout",""
"passed","Tue Feb 27 18:26:44 GMT 2024","Tue Feb 27 18:26:51 GMT 2024","6462","Platform","","tracker layout tests","","","issues-priority-grouping-layout",""
"passed","Tue Feb 27 18:29:29 GMT 2024","Tue Feb 27 18:29:42 GMT 2024","12848","Platform","","Workspace tests","","","Create a workspace with join link - existing account",""
"passed","Tue Feb 27 18:24:22 GMT 2024","Tue Feb 27 18:24:38 GMT 2024","15347","Platform","","candidate/talents tests","","","Merge contacts",""
"passed","Tue Feb 27 18:24:04 GMT 2024","Tue Feb 27 18:24:13 GMT 2024","9565","Platform","","Application tests","","","Comment stored after reload the page",""
"passed","Tue Feb 27 18:25:31 GMT 2024","Tue Feb 27 18:25:44 GMT 2024","12315","Platform","","Tracker filters tests","","","Status filter",""
"passed","Tue Feb 27 18:24:18 GMT 2024","Tue Feb 27 18:24:22 GMT 2024","4810","Platform","","candidate/talents tests","","","Delete the Talent",""
"passed","Tue Feb 27 18:25:56 GMT 2024","Tue Feb 27 18:26:04 GMT 2024","7725","Platform","","Tracker issue tests","","","Comment stored after reload the page",""
"passed","Tue Feb 27 18:29:18 GMT 2024","Tue Feb 27 18:29:29 GMT 2024","11843","Platform","","Workspace tests","","","Create a workspace with join link",""
"passed","Tue Feb 27 18:24:38 GMT 2024","Tue Feb 27 18:24:42 GMT 2024","4039","Platform","","candidate/talents tests","","","Match to vacancy",""
"passed","Tue Feb 27 18:26:40 GMT 2024","Tue Feb 27 18:26:47 GMT 2024","6778","Platform","","Mentions issue tests","","","If user mentioned in the issue than he should be added as Collaborators",""
"passed","Tue Feb 27 18:29:01 GMT 2024","Tue Feb 27 18:29:15 GMT 2024","13931","Platform","","Workspace tests","","","Create a new issue in the workspace with a custom name",""
"passed","Tue Feb 27 18:22:39 GMT 2024","Tue Feb 27 18:23:10 GMT 2024","31364","Platform","","Collaborative test for issue","","","Issues can be assigned to another users",""
"passed","Tue Feb 27 18:25:44 GMT 2024","Tue Feb 27 18:25:56 GMT 2024","12236","Platform","","Tracker filters tests","","","Priority filter",""
"passed","Tue Feb 27 18:28:08 GMT 2024","Tue Feb 27 18:28:18 GMT 2024","9492","Platform","","Relations","","","Remove relation be editing issue details",""
"passed","Tue Feb 27 18:23:50 GMT 2024","Tue Feb 27 18:23:56 GMT 2024","6070","Platform","","Application tests","","","Delete an Application",""
"passed","Tue Feb 27 18:29:37 GMT 2024","Tue Feb 27 18:29:48 GMT 2024","10501","Platform","","Tracker tests","","","report-time-from-main-view",""
"passed","Tue Feb 27 18:28:11 GMT 2024","Tue Feb 27 18:28:20 GMT 2024","8561","Platform","","Tracker sub-issues tests","","","Create sub-issue from template",""
"passed","Tue Feb 27 18:24:07 GMT 2024","Tue Feb 27 18:24:18 GMT 2024","10154","Platform","","candidate/talents tests","","","Edit the Talent",""
"passed","Tue Feb 27 18:26:51 GMT 2024","Tue Feb 27 18:26:56 GMT 2024","5794","Platform","","tracker layout tests","","","issues-component-grouping-layout",""
"passed","Tue Feb 27 18:23:10 GMT 2024","Tue Feb 27 18:23:20 GMT 2024","10045","Platform","","Collaborative test for issue","","","Issues status can be changed by another users",""
"skipped","Tue Feb 27 18:23:42 GMT 2024","Tue Feb 27 18:23:42 GMT 2024","1","Platform","","Application tests","","","Edit an Application",""
"passed","Tue Feb 27 18:23:35 GMT 2024","Tue Feb 27 18:23:42 GMT 2024","6810","Platform","","Application tests","","","create application",""
"passed","Tue Feb 27 18:24:48 GMT 2024","Tue Feb 27 18:24:55 GMT 2024","6617","Platform","","recruit tests","","","create-tag-candidate",""
"passed","Tue Feb 27 18:28:18 GMT 2024","Tue Feb 27 18:28:25 GMT 2024","7613","Platform","","Tracker template tests","","","Create a Template",""
"passed","Tue Feb 27 18:24:54 GMT 2024","Tue Feb 27 18:25:02 GMT 2024","7716","Platform","","Attachments tests","","","Create issue with several attachment test",""
"skipped","Tue Feb 27 18:25:48 GMT 2024","Tue Feb 27 18:25:48 GMT 2024","1","Platform","","Tracker issue tests","","","Set parent issue",""
"passed","Tue Feb 27 18:27:59 GMT 2024","Tue Feb 27 18:28:08 GMT 2024","9071","Platform","","Relations","","","Reference another issue",""
"skipped","Tue Feb 27 18:22:38 GMT 2024","Tue Feb 27 18:22:38 GMT 2024","0","Platform","","Collaborative tests for Application","","","Add comment from several users",""
"passed","Tue Feb 27 18:28:25 GMT 2024","Tue Feb 27 18:28:41 GMT 2024","15939","Platform","","Tracker template tests","","","Edit a Template",""
"passed","Tue Feb 27 18:24:29 GMT 2024","Tue Feb 27 18:24:35 GMT 2024","5130","Platform","","Vacancy tests","","","Filter vacancies",""
"passed","Tue Feb 27 18:29:15 GMT 2024","Tue Feb 27 18:29:18 GMT 2024","2787","Platform","","Workspace tests","","","Check validation steps description for the create flow",""
"passed","Tue Feb 27 18:27:52 GMT 2024","Tue Feb 27 18:28:04 GMT 2024","11999","Platform","","Tracker sub-issues tests","","","Edit a sub-issue",""
"passed","Tue Feb 27 18:27:41 GMT 2024","Tue Feb 27 18:27:52 GMT 2024","10552","Platform","","Tracker sub-issues tests","","","create sub-issue",""
"passed","Tue Feb 27 18:25:48 GMT 2024","Tue Feb 27 18:25:56 GMT 2024","7845","Platform","","Tracker issue tests","","","Move to project",""
"passed","Tue Feb 27 18:23:42 GMT 2024","Tue Feb 27 18:23:50 GMT 2024","7810","Platform","","Application tests","","","Change Done status",""
"passed","Tue Feb 27 18:23:16 GMT 2024","Tue Feb 27 18:23:20 GMT 2024","4265","Platform","","contact tests","","","create-contact",""
"passed","Tue Feb 27 18:29:05 GMT 2024","Tue Feb 27 18:29:26 GMT 2024","21522","Platform","","Tracker tests","","","report-time-from-issue-card",""
"passed","Tue Feb 27 18:23:06 GMT 2024","Tue Feb 27 18:23:11 GMT 2024","5051","Platform","","actions tests","","","action-switch-applications",""
"passed","Tue Feb 27 18:26:10 GMT 2024","Tue Feb 27 18:26:14 GMT 2024","4540","Platform","","Tracker issue tests","","","Delete an issue",""
"passed","Tue Feb 27 18:24:42 GMT 2024","Tue Feb 27 18:24:46 GMT 2024","3909","Platform","","contact tests","","","update-profile",""
"passed","Tue Feb 27 18:27:22 GMT 2024","Tue Feb 27 18:27:28 GMT 2024","6431","Platform","","tracker layout tests","","","issues-priority-ordering-layout",""
"passed","Tue Feb 27 18:26:56 GMT 2024","Tue Feb 27 18:27:04 GMT 2024","7199","Platform","","tracker layout tests","","","issues-milestone-grouping-layout",""
"passed","Tue Feb 27 18:26:04 GMT 2024","Tue Feb 27 18:26:10 GMT 2024","5980","Platform","","Tracker issue tests","","","Create an Issue from template",""
"passed","Tue Feb 27 18:27:16 GMT 2024","Tue Feb 27 18:27:22 GMT 2024","5982","Platform","","tracker layout tests","","","issues-modified-ordering-layout",""
"passed","Tue Feb 27 18:25:31 GMT 2024","Tue Feb 27 18:25:48 GMT 2024","17612","Platform","","Tracker issue tests","","","Edit an issue",""
"passed","Tue Feb 27 18:27:39 GMT 2024","Tue Feb 27 18:27:48 GMT 2024","8444","Platform","","Relations","","","Mark as blocked by",""
"passed","Tue Feb 27 18:27:08 GMT 2024","Tue Feb 27 18:27:13 GMT 2024","4675","Platform","","Tracker milestone tests","","","Create a Milestone",""
"passed","Tue Feb 27 18:28:54 GMT 2024","Tue Feb 27 18:29:01 GMT 2024","6390","Platform","","Workspace tests","","","Create a workspace with a custom name",""
"passed","Tue Feb 27 18:25:56 GMT 2024","Tue Feb 27 18:26:15 GMT 2024","18765","Platform","","Tracker filters tests","","","Created by filter",""
"passed","Tue Feb 27 18:28:46 GMT 2024","Tue Feb 27 18:28:51 GMT 2024","5334","Platform","","workbench tests","","","navigator",""
"passed","Tue Feb 27 18:23:56 GMT 2024","Tue Feb 27 18:24:01 GMT 2024","5351","Platform","","review tests","","","create-review",""
"passed","Tue Feb 27 18:27:28 GMT 2024","Tue Feb 27 18:27:39 GMT 2024","11235","Platform","","Tracker related issue tests","","","New related issue",""
"passed","Tue Feb 27 18:27:22 GMT 2024","Tue Feb 27 18:27:27 GMT 2024","4889","Platform","","Tracker Projects tests","","","Create project",""
"passed","Tue Feb 27 18:25:02 GMT 2024","Tue Feb 27 18:25:08 GMT 2024","6099","Platform","","Tracker component tests","","","Edit a component",""
"skipped","Tue Feb 27 18:22:38 GMT 2024","Tue Feb 27 18:22:38 GMT 2024","1","Platform","","channel tests","","","create new private channel tests",""
"passed","Tue Feb 27 18:23:43 GMT 2024","Tue Feb 27 18:23:51 GMT 2024","8104","Platform","","Companies tests","","","Edit a Company",""
"passed","Tue Feb 27 18:22:39 GMT 2024","Tue Feb 27 18:23:01 GMT 2024","22340","Platform","","actions tests","","","action-new-candidate",""
"passed","Tue Feb 27 18:26:47 GMT 2024","Tue Feb 27 18:26:54 GMT 2024","6857","Platform","","Mentions issue tests","","","When Change assigner user should be added as Collaborators",""
